I can book you a 3 day trip to Kobe leaving from Sapporo Japan,मैं आपको कोप्पो जापान से कोबे छोड़ने के लिए 3 दिन की यात्रा बुक कर सकता हूं,O O O O O O O O O B-trip_duration I-trip_duration O O O O O O,book Kobe Sapporo Japan
Is this ok,यह ठीक है,O O O,
No that is too far for me,नहीं  यह मेरे लिए बहुत दूर है,O O O O O O O,far
I need a flight that leaves from Birmingham,मुझे बर्मिंघम से निकलने वाली उड़ान की ज़रूरत है,O O O O O O O O O,flight Birmingham
I can book you a trip from Birmingham to Kobe for 2747.8 USD,मैं आपको 2747.8 USD के लिए बर्मिंघम से कोबे तक की यात्रा बुक कर सकता हूं,O O B-budget_amount O O O O O O O O O O O O O,book Birmingham Kobe USD
How many days would I be in Kobe,मैं कोबे में कितने दिन रहूंगा,O O O O O O,Kobe
You would arrive in Kobe August 17th and return to Birmingham on August 22nd,आप कोबे में 17 अगस्त को पहुंचेंगे और 22 अगस्त को बर्मिंघम लौटेंगे,O O O O O O O O O O O O O,Kobe August 17th Birmingham August 22nd
What would the price be if I shortened my trip by one day,यदि मैंने एक दिन में अपनी यात्रा को छोटा कर दिया तो क्या कीमत होगी,O O B-trip_duration I-trip_duration O O O O O O O O O O O,shortened
I can not find any trips from Birmingham to Kobe for 4 days,मुझे 4 दिनों तक बर्मिंघम से कोबे तक कोई यात्रा नहीं मिल सकती है,O B-trip_duration I-trip_duration O O O O O O O O O O O,Birmingham Kobe
Ok then I would like to purchase this package,ठीक है तो मैं इस पैकेज को खरीदना चाहूंगा,O O O O O B-trip_inclusions O O O,
What activities are included in this package,इस पैकेज में किन गतिविधियों को शामिल किया गया है,O B-trip_inclusions O O B-activity O O O O O,included
There are no activities listed for this package,इस पैकेज के लिए कोई गतिविधियाँ सूचीबद्ध नहीं हैं,O B-trip_inclusions O O O B-activity O O O,
You will be staying at the Ivory Legacy Hotel for 7 days,आप 7 दिनों के लिए आइवरी लिगेसी होटल में रहेंगे,O B-trip_duration I-trip_duration O O O O O O O,Ivory Legacy Hotel
This hotel has a 4.5 star rating and free wifi,इस होटल में 4.5 स्टार रेटिंग और मुफ्त वाईफाई है,O O O B-hotel_rating I-hotel_rating I-hotel_rating O O O O,free wifi
Will I go ahead and book this package,क्या मैं आगे जाकर इस पैकेज को बुक करूंगा,O O O O O B-trip_inclusions O O O,book
Yes I would like to book this package,हां मैं इस पैकेज को बुक करना चाहूंगा,O O O B-trip_inclusions O O O O,book
Great Your flight departs from Birmingham at 9:00 am Wednesday August 17th 2016,ग्रेट आपकी उड़ान बर्मिंघम से बुधवार 17 अगस्त 2016 को सुबह 9:00 बजे प्रस्थान करती है,O O O O O O O O B-depart_date.year O O B-depart_time.time O O O O,flight Birmingham am Wednesday August 17th
Enjoy your trip I have booked this package for you,अपनी यात्रा का आनंद लें मैंने आपके लिए यह पैकेज बुक किया है,O O O O O O O O O B-trip_inclusions O O O,booked
Hello there i am looking to go on a vacation with my family to Gotham City can you help me,नमस्ते  मैं अपने परिवार के साथ गोथम शहर जाने के लिए छुट्टी पर जा रहा हूँ  क्या आप मेरी मदद कर सकते हैं,O O O B-relationship_type O O O O O O O O O O O O O O O O O O O,vacation Gotham City
when would you like to travel and how many people will you be,आप कब यात्रा करना चाहेंगे और आप कितने लोग होंगे?,O O O O O O O O O O,people
Not sure when we want to leave but we are 12 kids and 5 adults,निश्चित नहीं कि हम कब निकलना चाहते हैं लेकिन हम 12 बच्चे और 5 वयस्क हैं,O O O O O O O O O O B-passenger_number O O B-passenger_number O O,kids adults
do you have a budget,क्या आपका कोई बजट है,O O O O O,
yes i do it is around $ 2200,हाँ  मैं इसे $ 2200 के आसपास कर रहा हूँ,O O O B-budget_unit B-budget_amount O O O O O,around
where will you be travelling from,तुम कहाँ से यात्रा करोगे,O O O O O,
We are from Neverland,हम नेवरलैंड से हैं,O O O O,Neverland
We have nothing available leaving from Neverland are you able to depart from another city,हमारे पास नेवरलैंड से रवाना होने के लिए कुछ भी उपलब्ध नहीं है क्या आप दूसरे शहर से प्रस्थान करने में सक्षम हैं,O O O O O O O O O O O O O O O O O O O O O O O,Neverland
we can depart from Toronto,हम टोरंटो से प्रस्थान कर सकते हैं,O O O O O O O,Toronto
Gotham City is not a destination we travel to,गोथम सिटी वह गंतव्य नहीं है जहाँ हम यात्रा करते हैं,O O O O O O O O O O O,Gotham City
Are you interested in any other destinations,क्या आप किसी अन्य स्थलों में रुचि रखते हैं,O O O O O O O O O,
hmm what options would i have out of Toronto,हम्म क्या विकल्प मैं टोरंटो से बाहर होगा,O O O O O O O O,Toronto
Would you be interested in Calgary,क्या आप कैलगरी में दिलचस्पी लेंगे,O O O O O O,Calgary
that would be nice,वह अच्छा रहेगा,O O O,
I have a departure from Toronto to Calgary on August 17 returning on August 24,मेरे पास 17 अगस्त को टोरंटो से कैलगरी जाने के लिए 24 अगस्त को वापसी है,O O B-depart_date.day_number O O O O O O O O B-return_date.day_number O O O O,Toronto Calgary August August
Does that work for you,क्या ये तुम्हारे लिए कारगर है,O O O O O O,
No sorry i was planning on getting a tan this vacation,कोई खेद नहीं मैं इस छुट्टी एक तन पाने पर योजना बना रहा था,O O O O O O O O O O O O O O,sorry vacation
Thanks is there anywhere else,धन्यवाद कहीं और है,O O O O,
Thank you,धन्यवाद,O,
How about a trip to Dominican Republic,डोमिनिकन गणराज्य की यात्रा के बारे में कैसे,O O O O O O O O,Dominican Republic
it is quite cheap at this time of year,यह साल के इस समय काफी सस्ता है,O O O O O O B-cost_relative O,
What options do you have available for me,मेरे लिए आपके पास क्या विकल्प उपलब्ध हैं,O O O O O O O O,
I have the el Mar hotel available in Punta Cana this week,मेरे पास इस हफ्ते पंटा काना में एल मार होटल उपलब्ध है,O O O O O O O O O O O O,el Mar hotel Punta Cana
That sounds interesting how many stars does the hotel have,यह दिलचस्प लगता है कि होटल में कितने सितारे हैं,O O O O O O O O B-hotel_rating O,
2.5 stars,2.5 तारे,B-hotel_rating O,stars
You would have to fly out of Melbourne though,आपको हालांकि मेलबर्न से बाहर उड़ना होगा,O O O O O O O,Melbourne
Ahh maybe another time,अहह शायद दूसरी बार,O O O O,
Hi I would like to go to Caprica from Busan between Sunday August 21 2016 and Wednesday August 31 2016,नमस्ते मैं रविवार 21 अगस्त 2016 और बुधवार 31 अगस्त 2016 के बीच बुसान से बीना जाना चाहूंगा,O O O B-trip_duration.day_number O B-trip_duration.year O O B-trip_duration.day_number O O O O O O O O O,Caprica Busan Sunday August Wednesday August
And what would be your maximum budget for this trip,और इस यात्रा के लिए आपका अधिकतम बजट क्या होगा,O O O O O O B-budget_relative O O O,
Actually it is unlimited for this trip,वास्तव में यह इस यात्रा के लिए असीमित है,O O O O O O O B-amenities_cost.relative O,
How many adults and how many children will be making this trip,कितने वयस्क और कितने बच्चे यह यात्रा कर रहे होंगे,O O O O B-passenger_type O O O O O,adults
2 adults,2 वयस्क,B-passenger_number O,adults
I have no trips to Caprica from Busan,मेरे पास बुसान से बेक्ट्रा की कोई यात्रा नहीं है,O O O O O O O O O O,Caprica Busan
I do have a trip to Mannheim Germany one to Kingston  Canada and another to Toronto Canada,मेरे पास मैनहेम जर्मनी की एक यात्रा किंग्स्टन कनाडा की है और दूसरी टोरंटो कनाडा की,O O O O O B-number O O O O O O O O O O,Mannheim Germany Kingston Canada Toronto Canada
Would you like to select alternate dates or an alternate travel destination,क्या आप वैकल्पिक तिथियों या वैकल्पिक यात्रा गंतव्य का चयन करना चाहेंगे,O O O O O O O O O O O O,alternate
Do you have anything for San Antonio as a destination,क्या आपके पास एक गंतव्य के रूप में सैन एंटोनियो के लिए कुछ भी है,O O O O O O O O O O O O O O O,San Antonio
Yes I do,हां मैं करता हूं,O O O O,
Would you like to book this package,क्या आप इस पैकेज को बुक करना चाहेंगे,O O O B-trip_inclusions O O O O,book
I have one for 8445.37 USD,मेरे पास 8445.37 USD के लिए एक है,O O B-budget_amount O O O B-number O,USD
The guest rating is 7.15/10 and there is free parking and free wifi,अतिथि रेटिंग 7.15 / 10 है और मुफ्त पार्किंग और मुफ्त वाईफाई है,B-guest_rating I-guest_rating O O O O O O B-amenities_type O O O O,7.15/10 free free wifi
Leaving Sunday August 21st at 11:00 a.m and returning Sunday August 28th at 1:00 a.m,रविवार 21 अगस्त को सुबह 11:00 बजे छोड़कर रविवार 28 अगस्त को दोपहर 1:00 बजे वापस आएगा,O O O O O B-depart_time.time O O O O O O O B-return_time.time O O O,Sunday August 21st a.m Sunday August 28th a.m
Is breakfast included,क्या नाश्ता शामिल है,O B-meal_description O O,included
Yes it is,हाँ यही है,O O O,
That sounds great 1:00 am return on Sunday August 28th is very early in the morning,रविवार 28 अगस्त को सुबह 1:00 बजे का समय बहुत अच्छा लगता है,O O O O B-period_of_day B-return_time.time O O O O O O O,am Sunday August 28th early
Would you like to book this package,क्या आप इस पैकेज को बुक करना चाहेंगे,O O O B-trip_inclusions O O O O,book
Yes I would thanks for your help,हां मैं आपकी मदद के लिए धन्यवाद दूंगा,O O O O O O O O,
Hello I am looking to book a trip for 2 adults and 6 children for $ 21300 or less,हैलो मैं $ 21300 या उससे कम के लिए 2 वयस्कों और 6 बच्चों के लिए एक यात्रा बुक करना चाहता हूं,O O B-budget_unit B-budget_amount O O B-budget_amount.relative O O B-passenger_number B-passenger_type O B-passenger_number O O O O O O O O O,book children
We are departing from Kochi for Denver,हम डेनवर के लिए कोच्चि से प्रस्थान कर रहे हैं,O O O O O O O O O O,Kochi Denver
I have several options available within your budget,मेरे पास आपके बजट के भीतर कई विकल्प उपलब्ध हैं,O O O O O O O O O O,
How long would you like to travel for,आप कब तक यात्रा करना चाहेंगे?,O O O O O O,
And do you have dates in mind,और क्या आपके मन में तारीखें हैं?,O O O O O O O,
I do not have any dates in mind,मेरे मन में कोई तारीख नहीं है,O O O O O O O,
I would like to spend as much time in Denver as my budget will allow,मैं डेनवर में उतना समय बिताना चाहूंगा जितना मेरा बजट अनुमति देगा,O O O O O O O O O O O O,Denver
I can book 7 days at a 4.0 star hotel for 19028.93 USD,मैं 19028.93 USD के लिए 4.0 सितारा होटल में 7 दिन बुक कर सकता हूं,O B-budget_amount O O O B-hotel_rating I-hotel_rating O O B-trip_duration O O O O O,book days USD
I can also book 7 days at a 3.0 star hotel for 12824.84 USD,मैं 12824.84 USD के लिए 3.0 स्टार होटल में 7 दिन भी बुक कर सकता हूं,O B-budget_amount O O O B-hotel_rating I-hotel_rating O O B-trip_duration O O O O O O,book days USD
Do these packages have different departure dates,क्या इन पैकेजों में अलग-अलग प्रस्थान तिथियां हैं,O O B-trip_inclusions O O O O O,
When would I be leaving for each of them,मैं उनमें से प्रत्येक के लिए कब जाऊंगा,O O O O O O O O,
The 3.0 star trip leaves Kochi August 26 and returns August 31,3.0 स्टार यात्रा कोच्चि 26 अगस्त को छोड़कर 31 अगस्त को लौटती है,B-hotel_rating I-hotel_rating O O B-depart_date.day_number O O O B-return_date.day_number O O O O,Kochi August August
The 4.0 star leaves August 27 from Kochi and returns September 1,4.0 स्टार 27 अगस्त को कोच्चि से रवाना होता है और 1 सितंबर को लौटता है,B-hotel_rating I-hotel_rating B-depart_date.day_number O O O O O O O O B-return_date.day_number O O O O,August Kochi September
Ok I would like to purchase the trip with the 4 star hotel,ठीक है मैं 4 सितारा होटल के साथ यात्रा खरीदना चाहता हूं,O O O B-hotel_rating I-hotel_rating O O O O O O O,
Perfect I will book that trip for you now,परफेक्ट मैं अब आपके लिए वो ट्रिप बुक कर दूंगा,O O O O O O O O O O,book
You will depart Kochi at 9:00 am August 27,आप 27 अगस्त को सुबह 9:00 बजे कोच्चि से प्रस्थान करेंगे,O B-depart_date.day_number O O O B-depart_time.time O O O O O,Kochi am August
Have a nice day,आपका दिन शुभ हो,O O O O,
Thank you,धन्यवाद,O,
Hey i want to go to St Louis on the 17th of August,अरे मैं 17 अगस्त को सेंट लुइस जाना चाहता हूं,O O O O O O O O O O,St Louis 17th August
For how many days,कितने दिनों के लिए,O O O O,
I need to back by the 31st,मुझे 31 तारीख तक वापस आने की जरूरत है,O O O O O O O O O,31st
What will your departure city be,आपका प्रस्थान शहर क्या होगा,O O O O O,
I am from Calgary,मैं कैलगरी से हूं,O O O O,Calgary
I have a direct flight leaving from Calgary on August 18 and returning on August 28th,मेरी 18 अगस्त को कैलगरी से सीधी उड़ान है और 28 अगस्त को लौट रही है,O B-depart_date.day_number O O O O O O O O O O O O O O,direct flight Calgary August August 28th
Does that work for you,क्या ये तुम्हारे लिए कारगर है,O O O O O O,
Yes that sounds perfect may you please tell me about the destination place,हां  यह सही लगता है कि आप मुझे गंतव्य स्थान के बारे में बताएं,O O O O O O O O O O O O O O,
It is the Glorious Cloak inn hotel in St Louis,यह सेंट लुइस में शानदार क्लोर्क सराय होटल है,O O O O O O I-hotel_name O O,Glorious Cloak hotel St Louis
It has a 3 star rating,इसकी 3 स्टार रेटिंग है,O B-hotel_rating I-hotel_rating I-hotel_rating O,
That sounds lavish what type of flight would that be,कि यह लग रहा है कि किस प्रकार की उड़ान होगी,O O O O O O O O O O O,flight
You would be flying business class for a grand total of only $ 1858.14,आप केवल 1858.14 डॉलर के एक शानदार कुल के लिए बिजनेस क्लास उड़ रहे होंगे,O O B-budget_amount O O O O O O O B-flight_class I-flight_class O O O,$
Are there any possible flights with economy class,क्या अर्थव्यवस्था वर्ग के साथ कोई भी संभव उड़ानें हैं,O B-flight_class O O O O O O B-transport_type O,class
I have a package at the Lunar which has a 5 star rating on an economy class flight on the same dates for $ 1558.00,मेरे पास लूनर में एक पैकेज है  जिसमें 1558.00 डॉलर में एक ही तारीख को इकोनॉमी क्लास की उड़ान पर 5 स्टार रेटिंग है,O O O O O B-trip_inclusions O O B-budget_amount O O O O O O B-flight_class I-flight_class O O O B-hotel_rating I-hotel_rating I-hotel_rating O,flight $
that sounds even better,यह और भी अच्छा लगता है,O O O O O O,
This deal includes free breakfast and free wifi,इस सौदे में मुफ्त नाश्ता और मुफ्त वाईफाई शामिल हैं,O O O O B-meal_description O O O O O,free free wifi
Would you like me to book it for you,क्या आप चाहेंगे कि मैं आपके लिए इसे बुक करूं,O O O O O O O O O O,book
Yes please that sounds wonderful,हाँ कृपया यह अद्भुत लगता है,O O O O O O,
thank you,धन्यवाद,O,
I am looking for a trip to Gotham City leaving from Kakariko Village on Saturday August 13 2016,मैं शनिवार १३ अगस्त २०१६ को काकरिको गाँव से गोथम शहर की यात्रा के लिए देख रहा हूँ,O O O O O O O O O O O O O O O O O O,Gotham City Kakariko Village Saturday August 13 2016
3 adults for no more than $ 2400 USD,$ 2400 अमरीकी डालर से अधिक के लिए 3 वयस्क,B-budget_unit B-budget_amount O O O O O O B-passenger_number O,adults USD
I have a trip available to Vancouver for these dates within your price range,मेरे पास आपकी मूल्य सीमा के भीतर इन तिथियों के लिए वैंकूवर के लिए एक यात्रा उपलब्ध है,O O O O O O O O O O O O O O O O O O,Vancouver
Would you like to increase your budget or adjust the dates,क्या आप अपना बजट बढ़ाना चाहते हैं या तारीखों को समायोजित करना चाहते हैं,O O O O O O O O O O O O O O,increase
I would like to adjust the departure city to Caprica,मैं डिपार्चर के लिए प्रस्थान शहर को समायोजित करना चाहूंगा,O O O O O O O O O O,Caprica
Still no availability for this destination,फिर भी इस गंतव्य के लिए कोई उपलब्धता नहीं है,O O O O O O O O O O,
Would you like to increase your budget or adjust the dates,क्या आप अपना बजट बढ़ाना चाहते हैं या तारीखों को समायोजित करना चाहते हैं,O O O O O O O O O O O O O O,increase
The dates cannot be changed,तिथियां नहीं बदली जा सकतीं,O O O O O,
How about going to Theed with 14 adults leaving from Kakariko Village on a budget of $ 2900,कैसे $ 2900 के बजट पर काकारिको विलेज से जाने वाले 14 वयस्कों के साथ थेद जा रहे हैं,O B-budget_unit B-budget_amount O O O O O O O O B-passenger_number B-passenger_type O O O O O O,Theed Kakariko Village
Still no availability,फिर भी कोई उपलब्धता नहीं,O O O O O,
Then I will bring my business elsewhere Thank you,फिर मैं अपना व्यवसाय कहीं और लाऊंगा धन्यवाद,O O O O O O O O,
Hello I would like to book a 2 week trip leaving from Melbourne on August 27,हैलो मैं 27 अगस्त को मेलबर्न से 2 सप्ताह की यात्रा बुक करना चाहूंगा,O O B-depart_date.day_number O O O O B-trip_duration I-trip_duration O O O O O,book Melbourne August
I would like to go to Mannheim,मैं मैनहेम जाना चाहूंगा,O O O O,Mannheim
Have you got a budget for this vacation,क्या आपको इस छुट्टी के लिए बजट मिला है,O O O O O O O O O,vacation
I do not have a budget however I would like to pick whichever package is cheapest,मेरे पास बजट नहीं है फिर भी मैं चाहता हूं कि जो भी पैकेज सस्ता हो,O O O O O O O O O O O O O B-trip_inclusions O O,cheapest
Could you offer me the cheapest package for each destination,क्या आप मुझे प्रत्येक गंतव्य के लिए सबसे सस्ता पैकेज दे सकते हैं,O O O O O O O O O B-trip_inclusions O O O,cheapest
I can book you 9 days in Mannheim for 3258.15 USD at a 5 star hotel,मैं एक 5 सितारा होटल में 3258.15 अमरीकी डालर के लिए मैनहेम में आपको 9 दिन बुक कर सकता हूं,O O B-hotel_rating I-hotel_rating O O B-budget_amount O O O O O O O B-trip_duration O O O O O,book days Mannheim USD
Is there a package to Mannheim which offers a cheaper hotel,वहाँ मैनहेम के लिए एक पैकेज है जो एक सस्ता होटल प्रदान करता है,O O O O O B-trip_inclusions O O O O O O O O,Mannheim cheaper
I am flexible with my dates of arrival and departure,मैं अपने आगमन और प्रस्थान की तारीखों के साथ लचीला हूं,O O O O O O O O O B-date_relative O,
I am unable to find any cheaper packages for Mannheim,मुझे मैनहेम के लिए कोई सस्ता पैकेज नहीं मिल रहा है,O O O O O O O O O O O,cheaper packages Mannheim
What would the cost be if I stayed for 10 days in Mexico City,अगर मैं मैक्सिको सिटी में 10 दिनों तक रहा तो लागत क्या होगी,O O O O O B-trip_duration I-trip_duration O O O O O O,Mexico City
You can stay in Mexico City for 8 days for 426.16 USD leaving from Melbourne USA,आप मेलबर्न यूएसए से 426.16 यूएसडी के लिए 8 दिनों के लिए मैक्सिको सिटी में रह सकते हैं,O O O O B-budget_amount O O O B-trip_duration I-trip_duration O O O O O O O O,Mexico City USD Melbourne USA
Actually I am leaving from Melbourne Australia,दरअसल मैं मेलबर्न ऑस्ट्रेलिया से जा रहा हूं,O O O O O O O O,Melbourne Australia
How does this affect the price of the trip,यह यात्रा की कीमत को कैसे प्रभावित करता है,O O O O O O O O O,
I cannot find any trips available from Melbourne Australia to Mexico City,मुझे मेलबोर्न ऑस्ट्रेलिया से मेक्सिको सिटी तक कोई यात्रा उपलब्ध नहीं है,O O O O O O O O O O O O,Melbourne Australia Mexico City
Could I purchase a package to Vancouver similar to the one I was offered,क्या मुझे जो पेशकश की गई थी  उसके समान वैंकूवर के लिए एक पैकेज खरीद सकता हूं,O O O O O O O O O O O O O B-trip_inclusions O O O,Vancouver
I cannot find any trips available from Melbourne Australia to any destinations,मुझे मेलबोर्न ऑस्ट्रेलिया से किसी भी गंतव्य के लिए कोई भी यात्रा उपलब्ध नहीं है,O O O O O O O O O O O O O O O,Melbourne Australia
This point of departure is not in my database,प्रस्थान का यह बिंदु मेरे डेटाबेस में नहीं है,O O O O O O O O O,
Ok thank you for your time anyways,ठीक है  आपके समय के लिए धन्यवाद,O O O O O O O,
Hello I am planning to book a trip to Pittsborgh,हैलो  मैं पिट्सबर्ग की यात्रा बुक करने की योजना बना रहा हूं,O O O O O O O O O O O O,book Pittsborgh
Hello Would that be Pittsborgh Pennsylvania,हैलो कि पिट्सबर्ग पेनसिल्वेनिया होगा,O O O O O,Pittsborgh Pennsylvania
i think so,मुझे ऐसा लगता है,O O O O,
And what city will you be departing from,और आप किस शहर से विदा होंगे,O O O O O O O,
We will be leaving from Fukuoka,हम फुकुओका से रवाना होंगे,O O O O O,Fukuoka
how many people will be travelling together,कितने लोग एक साथ यात्रा कर रहे होंगे,O O O O O O O O,people
there will be myself 1 adult and my four kids,वहाँ खुद 1 वयस्क और मेरे चार बच्चे होंगे,O B-passenger_number.relative B-passenger_number B-passenger_type O O B-passenger_number O O,kids
Do you have specific dates in mind,क्या आपके पास विशिष्ट तिथियां हैं?,O O O B-date_relative O O,
none at the moment,फिलहाल कोई नहीं,O O O,
and for how long would you like to go for,और आप कितने समय के लिए जाना चाहेंगे,O O O O O O O O,
also not sure yet,यह भी अभी तक निश्चित नहीं है,O O O O O O O,
I have no flights available to Pittsburgh but I have package available to Vancouver,मेरे पास पिट्सबर्ग के लिए कोई उड़ान उपलब्ध नहीं है लेकिन मेरे पास वैंकूवर के लिए पैकेज उपलब्ध है,O O O O O O O O O O O O O O O O B-trip_inclusions O O,flights Pittsburgh Vancouver
I would like to see the availabilities in Vancouver please,मैं कृपया वैंकूवर में उपलब्धियां देखना चाहता हूं,O O O O O O O O,Vancouver
I have several available,मेरे पास कई उपलब्ध हैं,O O O O O,
Do you have a budget in mind,क्या आपके मन में बजट है,O O O O O O,
I have $ 12600 to spend on this vacation,मेरे पास इस छुट्टी पर खर्च करने के लिए $ 12600 हैं,O O O O O O O O O B-budget_unit B-budget_amount O,vacation
It would be helpful if you could provide me with some dates,यह उपयोगी होगा यदि आप मुझे कुछ तिथियां प्रदान कर सकते हैं,O O O O O O O O O O O O,
we are very flexible with dates anything would work,हम तारीखों के साथ बहुत लचीले हैं कुछ भी काम करेगा,O O O O O B-date_relative O O O O O,
I am very sorry but I have nothing available at the moment,मुझे बहुत खेद है लेकिन मेरे पास फिलहाल कुछ भी उपलब्ध नहीं है,O O O O O O O O O O O O O,sorry
that is very unfortunate thank you anyways,यह बहुत दुर्भाग्यपूर्ण है वैसे भी धन्यवाद,O O O O O O O,
Hi I need to go to Mos Eisley for a wedding leaving on Saturday August 13 2016 and returning on Tuesday August 16 2016,नमस्ते मुझे 13 अगस्त 2016 को शनिवार और 16 अगस्त 2016 को लौटने के लिए एक शादी के लिए मोस आइज़ले जाने की आवश्यकता है,O O B-depart_date.day_number O B-return_date.year O O O B-return_date.day_number O O O O O O O O O O O O O O O O,Mos Eisley Saturday August Tuesday August
Preferably for $ 3700,अधिमानतः $ 3700 के लिए,O B-budget_unit B-budget_amount O O,
Would you like to have a departure from a specific location,क्या आप किसी विशिष्ट स्थान से प्रस्थान करना चाहेंगे,O O O B-location_relative O O O O O,
I would like to get away from Monday August 15 2016 to Wednesday August 31 2016,मैं सोमवार 15 अगस्त 2016 से बुधवार 31 अगस्त 2016 तक भाग जाना चाहूंगा,O O B-trip_duration.day_number O B-trip_duration.year O O B-trip_duration.day_number O O O O O O,Monday August Wednesday August
My budget is $ 3200 and I would leave from Detroit,मेरा बजट $ 3200 है और मैं डेट्रायट से निकल जाऊंगा,O O B-budget_unit B-budget_amount O O O O O O O,Detroit
And what destination would you like to travel to,और आप किस गंतव्य की यात्रा करना चाहेंगे,O O O O O O O O,
Anywhere I am looking for an adventure,कहीं भी किसी एडवेंचर की तलाश में हूं,O O O O O O O O,
What do you have,तुम्हारे पास क्या है,O O O O,
How about Mexico or Porto Alegre,कैसे मेक्सिको या पोर्टो एलेग्रे के बारे में,O O O O O O O O,Mexico Porto Alegre
Let us look at both,हम दोनों को देखते हैं,O O O O O,
Mexico is unavailable,मेक्सिको अनुपलब्ध है,O O O,Mexico
