goes to Corning is loaded with oranges and goes to Bath ,কর্নিং যায় কমলা সঙ্গে লোড এবং বাথ যায়,O O O O O O O O,Corning oranges Bath
engine E two picks takes the two boxcars at Elmira to Corning where they loaded with oranges and then takes them to Bath ,ইঞ্জিন ই দুটি পছন্দের দুটি বক্সকার এলমিরার কার্নিংয়ের দিকে নিয়ে যায় যেখানে তারা কমলার সাথে লোড করে এবং তারপর বাথ এ নিয়ে যায়।,O O B-number O O O O O O O O O O O O O O O O O O O O,engine E boxcars Elmira Corning oranges Bath
okay so that gives us a maximum number of five okay ,ঠিক আছে যাতে আমাদেরকে সর্বোচ্চ পাঁচটি ঠিক আছে,O O O O O B-number O O,
hello can I help you ,হ্যালো আমি কি আপনাকে সাহায্য করতে পারি,O O O O O O O,
um where are the oranges ,াম কোথায় কমলা হয়,O O O O,oranges
uh there are oranges at Corning ,ওখানে কর্নিং এ কমলা আছে,O O O O O,oranges Corning
mm-hm ,MM-এইচএম,O,
that actually that the only place where there are there a warehouse at Corning ,যে আসলে যে শুধুমাত্র Corning এ একটি গুদাম আছে যেখানে জায়গা,O O O O O O O B-place O O O,Corning
okay so from Corning to Bath by eight am today ,ঠিক আছে তাই কর্ননিং থেকে বাথ থেকে আজ সকাল 8 টা,O O O O O O O B-time-relative O O O,Corning Bath eight am
okay that means you want to move oranges there ,ঠিক আছে যে আপনি সেখানে কমলা স্থানান্তর করতে চান মানে,O O O O O O O O O O,oranges
from Corning to Bath ,Corning থেকে বাথ থেকে,O O O O,Corning Bath
okay um ,ঠিক,O,
what you have to do is you have to uh pick out an uh an engine and schedule a train to do that ,আপনাকে যা করতে হবে তা হল আপনাকে একটি ইঞ্জিনটি বেছে নিতে হবে এবং এটি করার জন্য একটি ট্রেন সময়সূচী করতে হবে,O O O O O O O O O O O O O O O O O B-vehicle O O O,engine
okay um engine two ,ঠিক আছে um ইঞ্জিন দুই,O O O O I-vehicle-name,engine
okay ,ঠিক আছে,O O,
from Elmira ,Elmira থেকে,O O,Elmira
mm-hm ,MM-এইচএম,O,
to Corning ,Corning যাও,O O,Corning
okay ,ঠিক আছে,O O,
and then do I need anything else or can I go straight to Bath ,এবং তারপর আমি অন্য কিছু প্রয়োজন বা আমি সরাসরি বাথ যেতে পারেন,O O O O O O O O O O O O,Bath
um you need a boxcar to move the oranges from Corning to Bath ,াম আপনি Corning থেকে বাথ থেকে কমলা সরানো একটি boxcar প্রয়োজন,O O O O O O O O O B-item O,oranges Corning Bath
okay uh take the boxcar from Dansville to Corning ,ঠিক আছে  ডান্সভিল থেকে কার্নিং পর্যন্ত বক্সকার নিন,O O O O O O O O,Dansville Corning
okay ,ঠিক আছে,O O,
so we have to send uh the engine what E two uh from Elmira to Dansville to get the boxcar ,তাই আমাদেরকে ইঞ্জিন পাঠাতে হবে এল ইরা থেকে ড্যান্সভিল থেকে বক্সার পেতে,O O O O O O O O O O O O,engine E two Elmira Dansville boxcar
mm-hm ,MM-এইচএম,O,
okay and then back to Corning ,ঠিক আছে এবং তারপর Corning ফিরে,O O O O O O,Corning
mm-hm ,MM-এইচএম,O,
and then we load oranges ,এবং তারপর আমরা কমলা লোড,O O O O O,oranges
yep ,হাঁ,O,
and take that to Bath ,এবং যে বাথ নিতে,O O O O,Bath
yep ,হাঁ,O,
okay ,ঠিক আছে,O O,
so is this um does that complete the problem ,তাই এই um যে সমস্যা সম্পন্ন করে,O O O O O O O,
yes ,হাঁ,O,
okay ,ঠিক আছে,O O,
hello can I help you ,হ্যালো আমি কি আপনাকে সাহায্য করতে পারি,O O O O O O O,
okay the problem do I need to state the problem ,ঠিক আছে সমস্যাটা কি আমার সমস্যাটা জানা দরকার?,O O O O O O O O,
uh yes I need to know what the problem is ,হ্যাঁ হ্যাঁ আমি সমস্যা কি জানতে হবে,O O O O O O O,
two e ,দুই ই,B-number O,e
sorry ,দুঃখিত,O,
oh there like a number on the side ,ওহে পাশে একটি সংখ্যা মত,O O O O O,
oh no you have to tell me what it is I donot have their labels ,ওহ না  আপনাকে বলতে হবে আমার কাছে কি লেবেল নেই,O O O O O O O O O O,
okay determine the maximum number of boxcars of oranges that you could get to Bath by seven am tomorrow morning it is now midnight ,ঠিক আছে সকালের সকাল সাড়ে সাতটা নাগাদ আপনি বাঙ্গালীর বক্সকারগুলি সর্বাধিক নির্ধারণ করতে পারবেন  এখন মধ্যরাত্রি,O O B-period-of-day O O B-time O O O O O O O O O B-time-relative,boxcars oranges Bath am tomorrow
okay ,ঠিক আছে,O O,
okay ,ঠিক আছে,O O,
you have to go to Bath and the boxcars there three available at Dansville ,আপনাকে বাথ এবং বক্সসগুলিতে যেতে হবে যেখানে তিনটি ডান্সভিলে পাওয়া যাবে,O O O O O O O B-number O O O,Bath boxcars Dansville
okay ,ঠিক আছে,O O,
and there two available at mira ,এবং সেখানে দুটি পাওয়া মিরা,O O B-number O B-city,
that right ,সেটা ঠিক,O O,
there already two at Bath ,সেখানে ইতিমধ্যে দুটি বাথ,O O B-number O,Bath
yes there are two at Bath ,হ্যা বাথ এ দুটি আছে,O O O B-number O,Bath
okay ,ঠিক আছে,O O,
how long would it take from Dansville to Bath ,ডান্সভিল থেকে বাথ পর্যন্ত কতক্ষণ লাগবে,O O O O O O,Dansville Bath
going the Corning Bath way ,Corning স্নান উপায় যাচ্ছে,O O O O,Corning Bath
uh ,আহ,O,
okay um let see we have to get an engine to Dansville um to pick up the boxcars ,ঠিক আছে দেখি আমরা ড্যানসভিল ামকে বক্সকারগুলি বেছে নেওয়ার জন্য একটি ইঞ্জিন পেতে চাই,O O O O O O O O O O O O O O,engine Dansville boxcars
okay ,ঠিক আছে,O O,
um but once once the once you have an engine there it take uh three hours to take the boxcars from Dansville to Bath through Corning ,um কিন্তু একবার একবার আপনি একটি ইঞ্জিন আছে সেখানে Corning মাধ্যমে ডান্সভিল থেকে বাথ বক্সার নিতে তিন ঘন্টা সময় লাগবে,O O O O O O O O O O O O O O O O B-time I-time O O,engine boxcars Dansville Bath Corning
what about Avon ,এভন সম্পর্কে কি,O O O,Avon
uh from Avon uh to Dansville that is ,আভন ইউহ থেকে ড্যানসভিল পর্যন্ত,O O O O O,Avon Dansville
um ,একটি,O,
with the engine ,ইঞ্জিন সঙ্গে,O O,
no from Dansville to Bath by Avon ,ডান্সভিল থেকে এভন দ্বারা বাথ,O O O O O,Dansville Bath Avon
oh ,উহু,O,
oh okay sorry ,ওহ ঠিক আছে দুঃখিত,O O O O,
uh oh that would be seven hours ,ওহ ওহ সাত ঘন্টা হবে,O O B-time I-time O,
okay we cannot do that ,ঠিক আছে আমরা এটা করতে পারছি না,O O O O O O O,
so it a lot longer ,তাই এটা অনেক বেশি,O O O O,
hm ,HM,O,
mm-hm ,MM-এইচএম,O,
okay take the engine E three from Elmira ,ঠিক আছে ইঞ্জিন ই তিনটি এলমির থেকে,O O O O I-vehicle-name O O,engine E Elmira
okay ,ঠিক আছে,O O,
whoa with the do I I need two do I need two engines for the two boxcars ,doa সঙ্গে doa দুটি প্রয়োজন দুই বক্সকার জন্য দুটি ইঞ্জিন প্রয়োজন,O O O B-number O O O O O O O,engines boxcars
uh no you can carry them both on tow both on the same engine ,ওহ না  আপনি একই ইঞ্জিন উভয় উভয় তাদের উপর বহন করতে পারেন,O O O O O O O O O O O O,engine
okay take engine E three with the two boxcars available ,ঠিক আছে ইঞ্জিন ই তিনটি বক্সার পাওয়া যায়,O O O O I-vehicle-name O O O,engine E two boxcars
okay ,ঠিক আছে,O O,
to um Dansville ,um ড্যানসভিল যাও,O O O,Dansville
okay ,ঠিক আছে,O O,
and that how many hours ,এবং যে কত ঘন্টা,O O O O,
uh that take three hours to get to Dansville ,ওহে ডান্সভিলে যাওয়ার জন্য তিন ঘন্টা সময় লাগবে,O O O O B-time I-time O O,Dansville
okay um while at Dansville take the three boxcars so that total of five ,ঠিক আছে  যখন ড্যান্সভিলে তিনটি বক্সকার নিয়েছেন যাতে মোট পাঁচটি,O O O O B-number O O O O B-number,Dansville boxcars
okay ,ঠিক আছে,O O,
and then go via Corning to Bath to get the other two which is seven ,এবং তারপর সাতটি যা অন্য দুটি পেতে Corning থেকে বাথ মাধ্যমে যান,O O B-number O O B-number O O O O O O,Corning Bath
oh okay so let see now did the boxcars I cannot remember the problem now did they have to be loaded with anything or ,ওহ ঠিক আছে দেখি এখনকার বাক্সকারগুলিকে আমি মনে রাখতে পারছি না  এখন তারা কোনও সমস্যা নিয়ে লোড হতে পারে নাকি,O O O O O O O O O O O O O O O O O O O O,boxcars
oh yeah boxcar of oranges ,ওহ হ্যাঁ কমলা বক্সার,O O O O,boxcar oranges
oh okay ,ওহ ঠিক আছে,O O O,
so we have to stop at Corning to get oranges ,তাই আমরা কমলা পেতে corning এ বন্ধ করতে হবে,O O O O O O O O O,Corning oranges
oh okay let me just uh check one one problem we have is when the cars are loaded an engine can only carry three of them ,ওহ ঠিক আছে  আমাকে একটা সমস্যা দেখাতে দাও  যখন গাড়িগুলি ইঞ্জিন লোড করা হয় তখনই কেবল ইঞ্জিনটি তাদের তিনটি বহন করতে পারে,O O O O O O O O O B-vehicle O O O O O O O O B-number O O O,engine
okay ,ঠিক আছে,O O,
uh ,আহ,O,
so from Elmira we have to take the second engine ,তাই এলমির থেকে আমাদের দ্বিতীয় ইঞ্জিন নিতে হবে,O O O O B-number O O O,Elmira engine
okay ,ঠিক আছে,O O,
engine two ,ইঞ্জিন দুই,O I-vehicle-name,engine
okay so we can take the second engine also to Corning so let me get this uh so we going to take engine one engine uh with the two boxcars from Elmira ,ঠিক আছে  তাই আমরা দ্বিতীয় ইঞ্জিনকে কর্নিং এও নিতে পারি তাই আমাকে এটা পেতে দাও যাতে আমরা এলিমার দুটি বক্সকারের সাথে ইঞ্জিনটি এক ইঞ্জিন নিতে যাব।,O O O O B-number O O O O O O O O O O O O O B-number O O O B-number O O O,engine Corning engine engine boxcars Elmira
mm-hm ,MM-এইচএম,O,
we take them through uh let see do we want to take them through to Dansville what we originally suggested ,আমরা ওহ তাদের মাধ্যমে নিতে দেখি আমরা তাদের প্রাথমিক ভাবে প্রস্তাবিত ডান্সভিলে যেতে চাই,O O O O O O O O O O O O O O,Dansville
oh Elmira to Corning to pick up the oranges and then to Bath ,ওহ এলিরা কম্বিং থেকে কমলা এবং তারপর বাথ নিতে,O O O O O O O O O,Elmira Corning oranges Bath
okay so we go with one engine we take uh two boxcars from Elmira to Corning ,ঠিক আছে তাই আমরা এক ইঞ্জিনের সাথে যাব  আমরা এলমির থেকে কার্নিং পর্যন্ত দুটি বক্সকারগুলি নিয়ে যাব,O O O O B-number O O O O O O O O B-number O O O,engine boxcars Elmira Corning
then we load the oranges uh in them and uh we take them to Bath ,তারপর আমরা তাদের মধ্যে কমলা ওজন লোড এবং আমরা তাদের বাথ নিতে,O O O O O O O O O O O O,oranges Bath
mm-hm ,MM-এইচএম,O,
that take five hours for that train ,যে ট্রেন জন্য পাঁচ ঘন্টা সময় নিতে,O B-vehicle O B-time I-time O O,
okay ,ঠিক আছে,O O,
okay with the other engine uh we going to Corning to Dansville to pick up the other boxcars ,ঠিক আছে অন্য ইঞ্জিনের সাথে আমরা কার্নিং থেকে ডান্সভিলে যাচ্ছি অন্য বক্সকারগুলি নিতে,O O O O O O O O O O O O O,engine Corning Dansville boxcars
and then back to Corning ,এবং তারপর Corning ফিরে,O O O O,Corning
then back to Corning ,তারপর Corning ফিরে,O O O,Corning
to get the oranges ,কমলা পেতে,O O,oranges
then we loading we loading the oranges and then we going there and that will take seven hours ,তারপর আমরা কমলা লোড হচ্ছে লোড হচ্ছে এবং তারপর আমরা সেখানে যাচ্ছে এবং যে সাত ঘন্টা সময় লাগবে,O O O O O O O O O O O O O O B-time I-time O O,oranges
and then to Bath ,এবং তারপর বাথ,O O O,Bath
okay ,ঠিক আছে,O O,
am I finished ,আমি শেষ,O O,
um well let see I guess uh ,উম ভাল দেখা যাক আমি অনুমান,O O O O O O,
cause they had to be by seven am ,তারা সাত সকাল হতে হবে কারণ,O B-time O O O O,am
right by seven am there probably is time to get any I mean you could go back but no that would it take two hours to go back to Corning so there would be time ,ঠিক সাতটা বাজে  সম্ভবত কোনও সময় পেতে হলে আমি ফিরে যেতে পারব কিন্তু কোনও সময় কার্নিংয়ের কাছে ফিরে যেতে দুই ঘন্টা সময় লাগবে না তাই সময় হবে,O B-time O O O O O O O O O O O O O O O O O B-time I-time O O O O O O,am Corning
so the total is ,তাই মোট হয়,O O O,
five ,পাঁচ,B-number,
that right okay ,ঠিক আছে ঠিক আছে,O O O O,
five ,পাঁচ,B-number,
so total is five ,তাই মোট পাঁচ,O O B-number,
okay ,ঠিক আছে,O O,
mm-hm ,MM-এইচএম,O,
finished ,সমাপ্ত,O,
hello can I help you ,হ্যালো আমি কি আপনাকে সাহায্য করতে পারি,O O O O O O O,
okay the problem is there are five boxcars of oranges waiting at Corning ,ঠিক আছে  সিঙ্গেলিংয়ের অপেক্ষা কমলাগুলির পাঁচটি বক্সকার রয়েছে,O O O O O B-number O O,boxcars oranges Corning
okay ,ঠিক আছে,O O,
I am to take one tanker of orange juice and then deliver the one tanker of orange juice plus four boxcars of oranges to Bath as soon as possible ,আমি কমলা জলের এক ট্যাঙ্কার নেব এবং তারপরে যত তাড়াতাড়ি সম্ভব কমলাতে কমলা থেকে কমলা রসের চারটি ট্যাঙ্কার সরবরাহ করব।,O B-food O B-number B-vehicle O O O O O O O O O O O B-number O O O,juice juice boxcars oranges Bath
okay so that one tanker of orange juice and four ,ঠিক আছে যে কমলা রস এবং চার এক ট্যাঙ্কার,O O O B-food I-food O B-number B-number B-vehicle,
boxcars ,boxcars,B-item,
boxcars oranges to Bath okay as soon as possible ,যত তাড়াতাড়ি সম্ভব বাথ বক্সার কমলা,O O O O O O,boxcars oranges Bath
am I starting at Corning ,আমি Corning এ শুরু করছি,O O O O O,Corning
uh you can the situation is just the as shown on the map as before ,আপনি পরিস্থিতি ঠিক যেমন আগে হিসাবে মানচিত্রে দেখানো যেতে পারে,O O O O O O O O O O,
I need a ,আমার একটি দরকার,O O O,
okay ,ঠিক আছে,O O,
so you got the engines at Elmira and uh ,তাই আপনি ইঞ্জিলে এল্মিরা পেয়েছেন এবং ওহ,O O O O O O O,engines Elmira
Avon ,অ্যাভন,O,Avon
Avon ,অ্যাভন,O,Avon
okay I guess with one engine will I be able to take the tanker plus four boxcars no I need two right ,ঠিক আছে আমি এক ইঞ্জিনের সাথে ট্যাঙ্কার প্লাস চার বক্সকার নিতে পারব না  আমার কোনও দরকার নেই,O O O B-number O O B-vehicle O B-number O O O O O O O O,engine boxcars two
no you need two engines ,না আপনি দুটি ইঞ্জিন প্রয়োজন,O O B-number O O,engines
okay um take the two engines from Elmira engine two and three ,ঠিক আছে  দুই ইঞ্জিন দুটি এলিমিরা ইঞ্জিন থেকে নিয়ে যান,O O B-number O O O O O O O,engines Elmira engine three
okay ,ঠিক আছে,O O,
and we can get the orange juice from Elmira and take ,এবং আমরা Elmira থেকে কমলা রস পেতে এবং নিতে পারেন,O O O O B-food I-food O O O O,Elmira
we have to make the orange juice actually so we have to get oranges um from Corning and move them to Elmira to make the orange juice ,আমাদের কমলার রসটি আসলেই তৈরি করতে হবে  তাই আমাদেরকে সির্নিং থেকে কমলাগুলি সংগ্রহ করতে হবে এবং কমলা রস তৈরি করতে এলমির দিকে নিয়ে যেতে হবে।,O B-food O O O O O O O O O O O O O O O I-food O O O O O O O,oranges Corning Elmira
oh ,উহু,O,
okay so engine two goes to Corning ,ঠিক আছে তাই ইঞ্জিন দুই কর্নিং যায়,O O O O B-number O O,engine Corning
okay ,ঠিক আছে,O O,
to get oranges ,কমলা পেতে,O O,oranges
okay ,ঠিক আছে,O O,
and take it back to Elmira ,এবং এলমির কাছে ফিরে যাও,O O O O O,Elmira
okay so we take a we need one right so we take one boxcar with us as we go ,ঠিক আছে তাই আমরা একটি অধিকার প্রয়োজন আমরা নিতে তাই আমরা যেতে হিসাবে আমরা আমাদের সাথে একটি boxcar নিতে,O O O O O O O O O O O O O O O O O B-item O,one
mm-hm yeah ,এমএম-এইচএম হ্যাঁ,O O,
okay so that be two hours to Corning uh to pick up the oranges one hour to load plus two hours to get back ,ঠিক আছে  দুই ঘণ্টা কর্ণফুলেশন করার জন্য কমলা দুই ঘণ্টা কমিয়ে আনতে হবে,O O B-time O O O O O O O O O O,hours Corning oranges one hour hours
um and then one hour to make the orange juice ,াম এবং তারপর কমলা রস করতে এক ঘন্টা,O O O B-food I-food O B-time O,hour
so then we would have so that would be after six hours we have the tanker of orange juice at ready at Elmira ,তাই আমাদের এমন ছয় ঘন্টা পরে থাকতে হবে যাতে আমাদের এলিমিরাতে কমলা জলের ট্যাঙ্কার থাকে,O O O B-time I-time O O O O O O B-food O B-vehicle O,juice Elmira
is there a quicker way ,একটি দ্রুত উপায় আছে,O O O O,
um ,একটি,O,
no that looks about the fastest one thing we will need we need a a tanker car to transport the orange juice ,আমাদের যে দ্রুততম জিনিসটি দরকার তা দেখায় না  আমাদের কমলা জুস পরিবহনের জন্য এএ ট্যাঙ্কার গাড়ি দরকার,O O O O O O O O O B-food I-food O O O B-vehicle O O,car
okay when we at when we at Corning can we take it back with us ,ঠিক আছে যখন আমরা কর্নিংয়ের সময়ে আমরা আমাদের সাথে এটি নিতে পারি,O O O O O O O O O O O O,Corning
yes ,হাঁ,O,
yes okay so when we at Corning we uh pick up a tanker car ,হ্যাঁ ঠিক আছে  তাই যখন আমরা কর্নিংয়ে থাকি তখন আমরা একটি ট্যাঙ্কার গাড়ী তুলি,O O O O O O O O O O O B-vehicle I-vehicle O,Corning
okay and we go back with the oranges in the tanker car make the orange juice and we can load it in the tanker car ,ঠিক আছে  আমরা ট্যাঙ্কার গাড়িতে কমলা দিয়ে ফিরে যাই  কমলার রস তৈরি করি এবং আমরা ট্যাঙ্কার গাড়ীতে এটি লোড করতে পারি,O O O B-vehicle O B-food O O O O I-food O O O O O O O O O O,oranges car car
okay then uh ,ঠিক আছে তাহলে ওহ,O O O O,
okay then the is one engine able to carry a tanker plus two boxcars ,ঠিক আছে তারপর এক ইঞ্জিন একটি ট্যাঙ্কার প্লাস দুই boxcars বহন করতে সক্ষম,O O O B-number O O B-vehicle O B-number B-item O O O,engine
yes ,হাঁ,O,
okay so the engine with the tanker ,ঠিক আছে তাই ট্যাঙ্কার সঙ্গে ইঞ্জিন,O O O B-vehicle O O,engine
mm-hm ,MM-এইচএম,O,
will take two additional boxcars ,দুই অতিরিক্ত Boxcars নিতে হবে,O O B-vehicle O O,
okay ,ঠিক আছে,O O,
Uh and go to Corning where we will pick up oranges to put in the boxcars ,ওহ কার্নিং এ যান যেখানে আমরা বক্সারগুলি রাখতে কমলা বাছাই করব,O O O O O O O O O O O,Corning oranges boxcars
okay ,ঠিক আছে,O O,
and then straight to Bath ,এবং তারপর সরাসরি বাথ,O O O O,Bath
okay so that take uh two hours to get to Corning an hour to load the oranges and two hours to get to Bath ,ঠিক আছে  তাই দুই ঘণ্টা কমলা পান করতে কম্বল লাগবে এবং বাথ পেতে দুই ঘন্টা সময় লাগবে,O O O B-time O O O O O O O O O O I-time O O,Corning oranges Bath
so that be another five hours okay so then it be eleven ,তাই যে অন্য পাঁচ ঘন্টা ঠিক আছে  তাই এটি এগারো হতে,O O O B-time I-time O O O O B-number O,
and then the other engine will have one boxcar right ,এবং তারপর অন্য ইঞ্জিন একটি boxcar অধিকার থাকবে,O O O O O B-item O O,engine
uh the other engine ,ওহ অন্য ইঞ্জিন,O O O,engine
it would have any ,এটা কোন হবে,O O O,
no it would have any ,না এটা কোন হবে,O O O O,
okay ,ঠিক আছে,O O,
yeah ,হাঁ,O,
so the second the third engine whatever which one was still there ,তাই তৃতীয় ইঞ্জিন যাই হোক না কেন এখনও সেখানে ছিল,O B-number O O O O O O O O,second engine
will go has to go to Corning to Dansville ,যেতে হবে Corning থেকে ড্যানসভিল যেতে হবে,O O O O O O O,Corning Dansville
okay ,ঠিক আছে,O O,
to pick up another well another two boxcars ,অন্য ভাল দুটি বক্সকার্ড নিতে,O O B-number O O,boxcars
and then back down to Corning to load the oranges ,এবং তারপর কমলা লোড কমলা কমলা,O O O O O O,Corning oranges
okay so it take three hours to get to Dansville ,ঠিক আছে তাই ড্যানসভিল পেতে তিন ঘন্টা সময় লাগবে,O O O O O B-time I-time O O,Dansville
and uh we pick up the boxcars and go back to Corning ,এবং আমরা বক্সকারগুলি তুলে নিয়েছি এবং সিগারেটে ফিরে যাই,O O O O O O O O O,boxcars Corning
and then we gotta load oranges we take another hour ,এবং তারপর আমরা কম্বল লোড করতে হবে আমরা আরো ঘন্টা নিতে,O O O O O O O O O O O,oranges
