 all flights from denver to pittsburgh leaving after 6 pm and before 7 pm ,डेनवर से पिट्सबर्ग के लिए सभी उड़ानें शाम 6 बजे के बाद और शाम 7 बजे से पहले,B-fromloc.city_name O B-toloc.city_name O O O O O B-depart_time.time O O B-depart_time.time_relative O O B-depart_time.time O O O,pm before pm
 i need information on flights for tuesday leaving baltimore for dallas dallas to boston and boston to baltimore ,मुझे टेसडे के लिए उड़ानों के बारे में जानकारी चाहिए।,O O O O O O O O O O,tuesday baltimore dallas dallas boston boston baltimore
 please give me the flights from boston to pittsburgh on thursday of next week ,कृपया मुझे अगले सप्ताह के शुक्रवार को बॉस्टन से पिट्सबर्ग तक की उड़ानें दें,O O B-depart_date.date_relative O O O O B-fromloc.city_name O B-toloc.city_name O O O O,thursday
 i would like to fly from denver to pittsburgh on united airlines ,मैं संयुक्त एयरलाइंस पर डेनवर से पिट्सबर्ग तक उड़ान भरना चाहूंगा,O O I-airline_name O B-fromloc.city_name O B-toloc.city_name O O O O,united
 show me the flights from san diego to newark ,मुझे सैन मरगो से नेवार्क तक की उड़ानें दिखाएं,O B-fromloc.city_name O O B-toloc.city_name O O O O,diego
 please list all first class flights on united from denver to baltimore ,कृपया प्रथम श्रेणी की सभी उड़ानों को डेनवर से बाल्टिमोर तक एकजुट करें,O B-class_type O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O,class
 what kinds of planes are used by american airlines ,अमेरिकी एयरलाइनों द्वारा किस प्रकार के विमानों का उपयोग किया जाता है,B-airline_name I-airline_name O O O O O O O O O O,
 i'd like to have some information on a ticket from denver to pittsburgh and atlanta ,मैं डेनवर से पिट्सबर्ग और एटलांटा के टिकट पर कुछ जानकारी रखना चाहता हूं,O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name O O O O O O O O,
 i'd like to book a flight from atlanta to denver ,मैं एक फ्लाइट बुक करना चाहता हूँ atlanta से denver तक,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,
 which airline serves denver pittsburgh and atlanta ,कौन सी एयरलाइन डेनवर पिट्सबर्ग और एटलैंटा में कार्य करती है,O O O B-fromloc.city_name B-fromloc.city_name O B-fromloc.city_name O O O O,
 show me all flights from boston to pittsburgh on wednesday of next week which leave boston after 2 o'clock pm ,मुझे अगले सप्ताह के वेडनसडे को बोस्टोन से पिट्सबर्ग तक सभी उड़ानें दिखाएं जो दोपहर 2 बजे के बाद बॉस्टन छोड़ दें,O B-depart_date.date_relative O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O O O O O O B-depart_time.time O O B-depart_time.time_relative O O O,o'clock pm
 atlanta ground transportation ,एटलांटा ग्राउंड ट्रांसपोर्टेशन,B-city_name O O,
 i also need service from dallas to boston arriving by noon ,मुझे दोपहर तक आने वाले डलास से बोस्टोन तक भी सेवा की आवश्यकता है,O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O,by noon
 show me the cheapest round trip fare from baltimore to dallas ,मुझे बैल्टिमोर से डलास तक का सबसे सस्ता राउंड ट्रिप का किराया दिखाएं,O B-fromloc.city_name O B-toloc.city_name O O O O B-round_trip I-round_trip O O O,cheapest
 show me all flights from new york to milwaukee on northwest airlines departing at 7:20 am ,सभी उड़ानों को न्यू यॉर्क से मिलवॉकी के लिए पश्चिमोत्तर एयरलाइनों पर सुबह 720 बजे प्रस्थान करने के लिए सभी उड़ानें दिखाएं,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-airline_name I-airline_name O O O O O O O O O O O,7:20 am
 flights from new york to miami ,न्यू यॉर्क से मियामी तक की उड़ानें,B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O,
 please find a flight on delta from philadelphia to san francisco and give me the flight numbers ,कृपया फिलाडेल्फिया से सैन फ्रांसिस्को के लिए डेल्टा पर उड़ान खोजें और मुझे उड़ान संख्या दें,O B-fromloc.city_name O B-toloc.city_name O O O B-airline_name O O O O O O O O,francisco
 i need a flight from dallas to san francisco ,मुझे डलास से सैन फ्रांसिस्को की उड़ान की आवश्यकता है,O B-fromloc.city_name O B-toloc.city_name O O O O O O,francisco
 fares and flights from pittsburgh to philadelphia ,किराए और पिट्सबर्ग से फिलाडेल्फिया के लिए उड़ानें,O O B-fromloc.city_name O B-toloc.city_name O O O,
 show me the airlines with first class flights ,मुझे प्रथम श्रेणी की उड़ानों के साथ एयरलाइंस दिखाओ,O B-class_type O O O O O O O,class
 what are the flights from st. louis to burbank sunday evening ,सेंट से उड़ानें क्या हैं। रविवार शाम को बरबस लुइस,B-fromloc.city_name O O O O B-depart_date.day_name B-depart_time.period_of_day O O I-fromloc.city_name,burbank
 i'd like to arrange a flight from pittsburgh to atlanta ,मैं पिट्सबर्ग से एटलैंटा के लिए एक उड़ान की व्यवस्था करना चाहता हूँ,O B-fromloc.city_name O B-toloc.city_name O O O O O O O O O,
 show flights from baltimore to san francisco between 6 pm and 8 pm on friday ,शुक्रवार शाम 6 बजे से 8 बजे के बीच बाल्टिमोर से सैन फ्रेंकोसिस्को के लिए उड़ानें दिखाएं,B-depart_date.day_name O B-depart_time.start_time O O B-depart_time.end_time O O O B-fromloc.city_name O B-toloc.city_name O O O O O,francisco pm pm
 how far is it from orlando airport to orlando ,ऑरलैंडो एयरपोर्ट से ऑरलैंडो कितनी दूर है,B-toloc.city_name I-fromloc.airport_name O O O O O,
 i would like a list of round trip flights between indianapolis and orlando florida for the twenty seventh and the twenty eighth of december ,मैं इक्कीसवें और बीसवें दशक के लिए भारतीय गणराज्य और ऑरलैंडो फ्लोरिडा के बीच दौर यात्रा उड़ानों की एक सूची चाहूंगा,O O O O O O O O O O B-toloc.city_name B-toloc.state_name O O O O O O O O O,round trip indianapolis twenty seventh twenty eighth december
 which airline has the most arrivals in atlanta ,कौन सी एयरलाइन के पास सबसे अधिक आगमन है,O O O O O O O O O,most atlanta
 what airlines fly from new york to milwaukee to los angeles ,एयरलाइंस क्या नए यॉर्क से मिल्वौकी से लॉस एंजेलिस के लिए उड़ान भरती है,O O B-fromloc.city_name I-fromloc.city_name O B-stoploc.city_name O B-toloc.city_name O O O O O O,angeles
 pittsburgh to denver ,पिट्सबर्ग से इनकार करने के लिए,B-fromloc.city_name O O O O O,denver
 which airlines serve atlanta ,कौन सी एयरलाइंस एटलैंटा की सेवा करती हैं,O O O B-city_name O O O O,
 show me information on ground transportation for dallas ,मुझे डलास के लिए भूमि परिवहन के बारे में जानकारी दिखाएं,O B-city_name O O O O O O O O O,
 what is fare code h ,किराया कोड क्या है,O O O O,h
 show me all flights from boston to dallas fort worth both direct and connecting that arrive before noon ,मुझे बुस्टोन से डलास किले तक की सभी उड़ानें प्रत्यक्ष और कनेक्ट करने लायक बताती हैं जो दोपहर से पहले आती हैं,O O O B-toloc.city_name O O O O O O O O O I-toloc.city_name O O O O O O O O,boston fort before noon
 i need a flight from charlotte to newark leaving today evening ,मुझे आज शाम को चार्लोट से नेवार्क की उड़ान की आवश्यकता है,O B-depart_date.today_relative B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O O O O O,
 what are the times that you have planes leaving from san francisco going to pittsburgh on july seventh ,क्या समय है कि आप जेट फ्रैंक सातवें पर पिट्सबर्ग जा रहे सैन फ्रांसिस्को से जा रहे विमान हैं,O O O O O O O B-depart_date.day_number O B-toloc.city_name O O B-fromloc.city_name O O O O O O,times francisco july
 flights from newark to cleveland ,न्यू यॉर्क से क्लीवलैंड के लिए उड़ानें,O O O B-toloc.city_name O O O,newark
 what flights go from boston to pittsburgh after 6 o'clock next tuesday ,बस्टन से पिट्सबर्ग जाने वाली उड़ानें अगले दिन 6 बजे के बाद क्या होती हैं,O O B-toloc.city_name O O O B-depart_date.date_relative O B-depart_time.time O O B-depart_time.time_relative O O O,boston o'clock tuesday
 how much does the limousine service cost within pittsburgh ,पिट्सबर्ग के भीतर लिमोसिन सेवा की लागत कितनी है,B-city_name O O B-transport_type O O O O O,
 does us air have any flights out of atlanta to denver ,क्या हमारे पास कोई भी फ्लाइट है जो एटलैंटा से डेनवर तक जाती है,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O,us air
 what is booking class c ,कक्षा सी क्या है,O B-fare_basis_code O O,
 i'd like to know the shortest trip between boston and san francisco ,मैं बॉस्टन और सैन फ्रांसिस्को के बीच की सबसे छोटी यात्रा जानना चाहूंगा,O B-fromloc.city_name O B-toloc.city_name O O O O O O O O O,shortest francisco
 i would like to see information for flights from san francisco leaving after 12 pm to pittsburgh on monday ,मैं सोमवार दोपहर 12 बजे पिट्सबर्ग के बाद सैन फ्रांसिस्को से उड़ानों के लिए जानकारी देखना चाहूंगा,O B-depart_date.day_name O B-depart_time.time O B-toloc.city_name O B-depart_time.time_relative B-fromloc.city_name O O O O O O O O,francisco pm
 what is the least expensive flight from denver to atlanta ,डेनवर से अट्लंता तक कम से कम महंगी उड़ान क्या है,B-fromloc.city_name O B-toloc.city_name O O O O I-cost_relative O O O,least
 i need to know information for flights leaving dallas on tuesday evening and returning to atlanta ,मुझे रविवार शाम को डलास से रवाना होने वाली और अतलता लौटने वाली उड़ानों के लिए जानकारी जानना आवश्यक है,O O B-depart_time.period_of_day O B-fromloc.city_name O O O O O O O O O O O O O O O,tuesday atlanta
 what flight goes from denver to baltimore first class on united airlines arriving on may seventh ,क्या उड़ान सातवें पर आने वाली संयुक्त एयरलाइंस पर प्रथम श्रेणी से बेलीमोर तक जाती है,O O B-arrive_date.day_number O O O O I-airline_name O B-class_type O O O O O O,denver baltimore class united may
 could you please tell me the airlines that fly from toronto to san diego ,क्या आप कृपया मुझे एयरलाइंस बता सकते हैं जो टोरोंटो से सैन डियागो तक उड़ान भरती हैं,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O,diego
 what flights do you have from burbank to tacoma washington ,आपके पास बरबैंक से टैकोमा वॉशिंगटन के लिए कौन सी उड़ानें हैं,O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O O O O O O,
 what is the ground transportation from philadelphia airport to the city proper ,फिलाडेल्फिया हवाई अड्डे से शहर के लिए उचित भूमि परिवहन क्या है,B-fromloc.airport_name O O O O O O O O O O O,airport
 which airlines have first class flights today ,किन एयरलाइनों के पास आज प्रथम श्रेणी की उड़ानें हैं,O O O O B-depart_date.today_relative B-class_type O O O O,class
 find the latest flight from san francisco to atlanta that serves a meal ,सैन फ्रांसिस्को से लेटेस्ट फ्लाइट खोजें atlanta जो भोजन परोसता है,B-fromloc.city_name O O B-flight_mod O O B-toloc.city_name O O O O,francisco meal
 i would like to make a reservation for a flight to denver from philadelphia on this coming sunday ,मैं इस आने वाले रविवार को फिलाडेल्फिया से इनकार करने के लिए एक उड़ान के लिए आरक्षण करना चाहूंगा,O B-depart_date.date_relative O O B-depart_date.day_name O B-fromloc.city_name O O O O O O O O O O O O,denver
 give me a list of airports in baltimore ,मुझे बाल्टिमोर में हवाई अड्डों की एक सूची दें,O B-city_name O O O O O O O,
 show me flights from boston to denver on wednesday ,मुझे वेडनसडे को बोस्टोन से डेनवर तक की उड़ानें दिखाएं,O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O O O O,
 show me the flights from boston to baltimore ,मुझे बोस्टन से बाल्टिमोर तक की उड़ानें दिखाएं,O B-fromloc.city_name O B-toloc.city_name O O O O,
 what does fare code q mean ,किराया कोड q का क्या मतलब है,O O B-fare_basis_code O O O O,
 please give me the flights from san francisco to washington dc ,कृपया मुझे सैन फ्रांसिस्को से वॉशिंगटन डीसी तक की उड़ानें दें,O O B-fromloc.city_name O O B-toloc.city_name B-toloc.state_code O O O O,francisco
 i need information from denver to pittsburgh ,मुझे डेनवर से पिट्सबर्ग तक की जानकारी चाहिए,O B-fromloc.city_name O B-toloc.city_name O O O O,
 from seattle to salt lake city ,सिएटल से लेकर सॉल्ट लेक सिटी तक,B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name I-toloc.city_name O,
 what is the earliest flight from boston to bwi that serves a snack ,बुस्टोन से बीवी तक की सबसे शुरुआती उड़ान कौन सी है जो स्नैक परोसती है,O O O O O O O O O O O O B-meal_description O O,earliest boston bwi
 what types of aircraft does delta fly ,डेल्टा किस प्रकार का विमान उड़ाता है,B-airline_name O O O O O O,
 what is the cost of a round trip flight from pittsburgh to atlanta beginning on april twenty fifth and returning on may sixth ,इक्कीसवीं पटल पर एटलांटा से शुरू होने वाली एक गोल यात्रा उड़ान की लागत क्या है  जो पाँचवीं से शुरू होती है और छठे पर लौटती है,O O O B-toloc.city_name O O O O O O O O O O O O O I-depart_date.day_number O O O O O B-return_date.day_number O O O,round trip pittsburgh april twenty may
 give me the flights leaving denver august ninth coming back to boston ,मुझे दे दो उड़ानें छोड़ने से नौवें स्थान पर वापस आ रहे हैं,O O O O O O B-depart_date.day_number O O O O O O,denver august boston
 list all the flights that fly into general mitchell international ,उन सभी उड़ानों की सूची दें जो सामान्य मितली अंतर्राष्ट्रीय में उड़ान भरती हैं,O O O O O O O O O I-fromloc.airport_name O O O O,general mitchell
 what flights fly from denver to san francisco on monday tuesday wednesday thursday and friday ,सोमवार से मंगलवार तक वेडनसडे को मंगलवार और शुक्रवार को डेनवर से सैन फ्रैंसिस्को के लिए कौन सी फ्लाइट्स उड़ान भरेंगी,B-depart_date.day_name O B-depart_date.day_name O B-depart_date.day_name O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O O,thursday
 list all flights from indianapolis to seattle ,इंडियनपोलिस से सिएटल तक सभी फ्लाइट्स को सूचीबद्ध करें,B-fromloc.city_name O B-toloc.city_name O O O O O O,
 in flight meal oakland to philadelphia saturday ,उड़ान भोजन ओकलैंड में फिलाडेल्फिया शनिवार को,O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name O,meal
 show me the flights on twa from atlanta in the morning ,मुझे सुबह अत्तंला से तवा पर उड़ानें दिखाओ,O B-depart_time.period_of_day O O O O O O,twa atlanta
 i want to find the first flight from baltimore to boston that serves a meal ,मैं बाल्टिमोर से बॉस्टन तक की पहली उड़ान खोजना चाहता हूं जो भोजन परोसता है,O B-fromloc.city_name O B-toloc.city_name O O B-flight_mod O O O O O O O O,meal
 of all airlines which airline has the most arrivals in atlanta ,सभी एयरलाइनों में से कौन सी एयरलाइन की सबसे अधिक आवक है,O O O O O O O O O O O O,most atlanta
 display all flights from baltimore to boston on july twenty ninth ,बल्टीमोर से बोस्टोन तक की सभी फ्लाइट्स को सोलहवें नम्बर पर प्रदर्शित करें,B-fromloc.city_name O B-toloc.city_name O O O O O O O O O O,july twenty ninth
 i want to travel from atlanta to baltimore early in the morning first flight ,मैं सुबह की पहली उड़ान में अटालंता से बाल्टिमोर तक की यात्रा करना चाहता हूँ,O B-depart_time.period_of_day O B-flight_mod O O O O B-toloc.city_name O O O O O O,atlanta early
 i now need a flight from san jose to houston leaving on sunday the fourth ,अब मुझे चौथे दिन रविवार को सान जोस से हॉस्टन जाने वाली उड़ान की आवश्यकता है,O O O O B-depart_date.day_name O O I-fromloc.city_name O B-toloc.city_name O O O O O O,san fourth
 what are the flights available after 6 pm between san francisco and boston ,सैन फ्रांसिस्को और बॉस्टन के बीच शाम 6 बजे के बाद क्या उड़ानें उपलब्ध हैं,B-fromloc.city_name O O B-toloc.city_name O O O B-depart_time.time O O B-depart_time.time_relative O O O O,pm francisco
 what flights depart baltimore on friday and arrive in san francisco by 8 pm ,क्या उड़ानें शुक्रवार को बाल्टिमोर से प्रस्थान करती हैं और रात 8 बजे तक सैन फ्रांसिस्को पहुंचती हैं,O O B-depart_date.day_name O B-fromloc.city_name O O O O O O B-arrive_time.time O O B-toloc.city_name O O O,francisco by pm
 show me flights from boston to san francisco ,मुझे बोस्टन से सैन फ्रांसिस्को जाने वाली फ्लाइट दिखाएं,O B-fromloc.city_name O B-toloc.city_name O O O O O,francisco
 list the delta airlines flights from boston to philadelphia ,बॉस्टन से फिलाडेल्फिया के लिए डेल्टा एयरलाइंस की उड़ानों की सूची,B-fromloc.city_name O B-toloc.city_name O O B-airline_name I-airline_name O O O O,
 show me the fares from dallas to san francisco ,मुझे डलास से सैन फ्रांसिस्को के लिए किराए दिखाओ,O B-fromloc.city_name O B-toloc.city_name O O O O O,francisco
 what nonstop flights between boston and washington arrive after 4 o'clock pm ,बूस्टन और वॉशिंगटन के बीच नॉनस्टॉप उड़ानें शाम 4 बजे के बाद आती हैं,O O B-toloc.city_name O O B-flight_stop O O B-arrive_time.time O O B-arrive_time.time_relative O O,boston o'clock pm
 what is the distance from los angeles international airport to los angeles ,लॉस एंजिल्स अंतरराष्ट्रीय हवाई अड्डे से लॉस एंजिल्स के लिए दूरी क्या है,B-toloc.city_name O I-fromloc.airport_name O O O O O O O O O O,angeles airport angeles
 ground transportation in san jose ,सैन जोस में जमीनी परिवहन,B-city_name I-city_name O O O,
 please tell me how many nonstop flights there are from boston to atlanta ,कृपया मुझे बताएं कि बोस्टोन से अट्लंता तक कितनी नॉनस्टॉप उड़ानें हैं,O O O O B-fromloc.city_name O B-toloc.city_name O O B-flight_stop O O,
 on the earliest flight from san francisco to atlanta on delta is a meal being served ,डेल्टा पर सैन फ्रेंकोस्को से अट्लंता तक की शुरुआती उड़ान एक भोजन है,B-airline_name O B-fromloc.city_name O O B-toloc.city_name O O O O O O O,earliest francisco meal
 where does canadian airlines international fly ,कनाडा की एयरलाइंस इंटरनेशनल फ्लाइट कहां करती है,O O I-airline_name I-airline_name O O O O,canadian
 what flights from denver to pittsburgh arrive before 8 in the morning ,डेनवर से पिट्सबर्ग के लिए सुबह 8 बजे से पहले कौन सी फ्लाइट आती है,B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.period_of_day B-arrive_time.time O O O O O O O O,before
 find me the earliest flight from boston to atlanta ,बोस्टोन से अट्लंता तक की सबसे पहली उड़ान मुझे मिली,B-fromloc.city_name O B-toloc.city_name O O O O O O O,earliest
 list nonstop flights from houston to dallas which arrive before midnight ,हॉस्टन से डलास के लिए नॉनस्टॉप उड़ानों की सूची जो आधी रात से पहले आती है,B-fromloc.city_name O B-toloc.city_name O O B-flight_stop O O O O B-arrive_time.time_relative O O O O O,midnight
 show me the flights from boston to san francisco that stop in atlanta ,मुझे बोस्टोन से सैन फ्रान्सिस्को तक की उड़ानें दिखाते हैं जो अट्लंता में रुकती हैं,O B-fromloc.city_name O B-toloc.city_name O O O O O O O B-stoploc.city_name O O O,francisco
 show me flights to san francisco from philadelphia stopping in dallas ,मुझे डलास में रोक फिलाडेल्फिया से सैन फ्रांसिस्को के लिए उड़ानें दिखाओ,O B-stoploc.city_name O O B-fromloc.city_name O B-toloc.city_name O O O O O,francisco
 what city is the airport mco in ,किस शहर में हवाई अड्डा mco है,O O O O O B-fromloc.airport_code O,
 how much does it cost to rent a car in tacoma ,टैकोमा में कार किराए पर लेने में कितना खर्च होता है,B-city_name O B-transport_type O O O O O O O O,
 show me flights from baltimore to dallas ,मुझे बाल्टिमोर से डलास तक की उड़ानें दिखाएं,O B-fromloc.city_name O B-toloc.city_name O O O O,
 show me a list of ground transportation at denver ,मुझे डेनवर में ग्राउंड ट्रांसपोर्टेशन की एक सूची दिखाएं,O B-city_name O O O O O O O,
 i'd like a flight from columbus to phoenix stopping in cincinnati and serving dinner what's available ,मैं कोलम्बस से फ़ीनिक्स के लिए सिनसिनाटी में रुकने और रात के खाने के लिए एक फ्लाइट पसंद करूँगा जो उपलब्ध है,O B-fromloc.city_name O B-toloc.city_name O O B-stoploc.city_name O O O O O O O O O O O O O O O,dinner
 also show me flights from san francisco to pittsburgh on tuesday ,मंगलवार को मुझे सैन फ्रांसिस्को से पिट्सबर्ग जाने वाली फ्लाइट भी दिखाइए,B-depart_date.day_name O O B-fromloc.city_name O O B-toloc.city_name O O O O O,francisco
 show flights from dallas to oakland ,डलास से ओकलैंड के लिए उड़ानें दिखाएं,B-fromloc.city_name O B-toloc.city_name O O O O,
 give me the cheapest flight from charlotte to long beach ,मुझे चार्लोट से सबसे लंबे समुद्र तट तक सबसे सस्ती उड़ान दें,O B-fromloc.city_name O O B-toloc.city_name O O O O O O O,cheapest beach
 show me all flights from san francisco to pittsburgh ,मुझे सैन फ्रांसिस्को से पिट्सबर्ग तक सभी फ्लाइट्स दिखाएं,O B-fromloc.city_name O O B-toloc.city_name O O O O,francisco
 find me a flight on united from boston to san francisco with a stopover in denver ,डेनवर में एक स्टॉपओवर के साथ बॉस्टन से सैन फ्रेंकोस्को तक एकजुट होकर मुझे एक उड़ान दें,B-stoploc.city_name O O O O O B-fromloc.city_name O B-toloc.city_name O O B-airline_name O O O O O,francisco
 show me the last flight from love field ,मुझे प्रेम क्षेत्र से अंतिम उड़ान दिखाओ,O B-fromloc.airport_name O O O O O,last field
 what flights go from newark to boston after 5 pm ,शाम 5 बजे के बाद क्या फ्लाइट्स न्यूर्क से बुस्टोन जाती हैं,O B-depart_time.time O O B-depart_time.time_relative O O B-fromloc.city_name O O O O,boston pm
 what are all the flights from boston to dallas ,बस्टन से डलास तक सभी उड़ानें क्या हैं,O O B-toloc.city_name O O O O O,boston
 what is the earliest flight departing san francisco and arriving in boston on november ninth ,जल्द से जल्द उड़ान भरने वाला सैन फ्रैंसिस्को क्या है और नौवें पर बस्टन में आ रहा है,O O O O O O B-fromloc.city_name I-fromloc.city_name O O O B-arrive_date.day_number O O O O O O,earliest boston november
 what is the earliest flight flying from pittsburgh to atlanta on july fifth ,जूल्ट पंचम पर पिट्सबर्ग से एटलैंटा के लिए उड़ान भरने वाली सबसे पहली उड़ान कौन सी है,O O O B-fromloc.city_name O B-toloc.city_name O O O O O O O O O O O,earliest july fifth
 please list available flights for next saturday from philadelphia to dallas ,कृपया अगले शनिवार के लिए उपलब्ध उड़ानों की सूची दें,O B-depart_date.date_relative B-depart_date.day_name O O O O O O O,philadelphia dallas
 what flights leave pittsburgh and arrive in los angeles after 5 pm on thursday ,क्या उड़ानें पिट्सबर्ग से निकलती हैं और शाम 5 बजे के बाद लॉस एंजिल्स में आती हैं,O O B-fromloc.city_name O O O O O B-arrive_time.time O O B-arrive_time.time_relative B-toloc.city_name O O O O,angeles pm thursday
 what is the transportation time from the airport to boston ,हवाई अड्डे से बॉस्टन तक परिवहन का समय क्या है,O O O B-toloc.city_name O O O B-time O O,
 which airline has the smallest plane leaving pittsburgh and arriving in baltimore on july fourth ,किस एयरलाइन के पास पिट्सबर्ग छोड़कर सबसे छोटा विमान है और जुलती चौथे पर बाल्टिमोर पहुंचता है,O O O O B-fromloc.city_name O O O O O O O O O B-toloc.city_name O O,smallest july fourth
 what are the nonstop flights on america west or southwest air from kansas city to burbank on saturday may twenty two ,कांस शहर से पश्चिमोत्तर या दक्षिण-पश्चिम हवा पर नॉनस्टॉप उड़ानें शनिवार को बूरबैंक से बाईस,O I-fromloc.city_name O O B-or B-airline_name O O B-flight_stop O B-arrive_date.day_name O O O O,america west kansas burbank may twenty two
 what are the classes of service for american airlines ,अमेरिकी एयरलाइंस के लिए सेवा की कक्षाएं क्या हैं,B-airline_name I-airline_name O O O O O O O,
 i would like to find out what flights there are on friday june eleventh from st. petersburg to milwaukee and then from milwaukee to tacoma thank you ,मैं यह जानना चाहता हूं कि सेंट से ग्यारहवें ग्यारहवें पर कौन सी उड़ानें हैं। petersburg to milwaukee और फिर milwaukee से टैकोमा को धन्यवाद,O O O O O O B-fromloc.city_name O B-depart_date.day_number O O O O O O I-fromloc.city_name O B-fromloc.city_name O O O O B-toloc.city_name O O,friday june
 all flights from boston to washington dc on november tenth ,नोस्टोन की दसवीं पर बुस्टोन से वॉशिंगटन डीसी तक सभी उड़ानें,O O B-depart_date.day_number O O O B-toloc.city_name B-toloc.state_code O O O,boston november
 what are the flights from denver to san francisco ,डेनवर से सैन फ्रांसिस्को तक के लिए फ्लाइट्स क्या हैं,B-fromloc.city_name O B-toloc.city_name O O O O O O O,francisco
 on the 8 am flight from san francisco to atlanta what type of aircraft is used ,सुबह 8 बजे सैन फ्रांसिस्को से फ्लाइट से अटान्टा में किस प्रकार के विमान का उपयोग किया जाता है,O B-depart_time.time O B-fromloc.city_name O O O O B-toloc.city_name O O O O O O O O O O,am francisco
 which flight is a one way fare at 329 dollars from denver to pittsburgh ,कौन सी उड़ान एक तरह से किराया 329 डॉलर है जो कि डेनवर से पिट्सबर्ग तक है,O O O B-round_trip O O O B-fare_amount O O O O B-fromloc.city_name O B-toloc.city_name O O,way dollars
