 i would like to fly from denver to pittsburgh on united airlines ,আমি ইউনাইটেড এয়ারলাইন্সে ডিনভার থেকে পিটসবার্গে উড়ে যেতে চাই,O B-airline_name I-airline_name B-fromloc.city_name O B-toloc.city_name O O O,
 show me the flights from san diego to newark ,আমাকে সান ডিয়েগো থেকে নতুনার্ক ফ্লাইট দেখান,O O I-fromloc.city_name O O O O,san newark
 please list all first class flights on united from denver to baltimore ,Denver থেকে বেল্টিমোর একত্রিত সমস্ত প্রথম শ্রেণীর ফ্লাইট তালিকা দয়া করে,B-fromloc.city_name O O O O O I-class_type O O O O,first united baltimore
 what kinds of planes are used by american airlines ,মার্কিন বিমান সংস্থা দ্বারা কি ধরনের বিমান ব্যবহার করা হয়,O O O O O O O O O O,american airlines
 i'd like to have some information on a ticket from denver to pittsburgh and atlanta ,আমি ডিনভার থেকে পিটসবার্গ এবং আটলান্টা থেকে একটি টিকিটের কিছু তথ্য চাই,O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name O O O O O O,
 i'd like to book a flight from atlanta to denver ,আমি আটলান্টা থেকে ডেনভার থেকে একটি ফ্লাইট বুক করতে চাই,O B-fromloc.city_name O B-toloc.city_name O O O O O O,
 which airline serves denver pittsburgh and atlanta ,কোন এয়ারলাইন ডেভর পিটসবার্গ এবং আটলান্টাকে সেবা করে,O O O B-fromloc.city_name O O O O,denver atlanta
 show me all flights from boston to pittsburgh on wednesday of next week which leave boston after 2 o'clock pm ,আগামী সপ্তাহে বুস্টন থেকে বুস্টন থেকে সকল ফ্লাইট দেখান যা বুস্টন থেকে ২ টা পরে চলে যায়,O O O O O O O O O O O O O O O O O,boston pittsburgh wednesday next boston after 2 o'clock pm
 atlanta ground transportation ,আটলান্টা স্থল পরিবহন,B-city_name O O,
 i also need service from dallas to boston arriving by noon ,আমি ডালাস থেকে বোস্টন থেকে দুপুরের আগমনের সেবা প্রয়োজন,O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time O O O,by
 show me the cheapest round trip fare from baltimore to dallas ,আমাকে বেল্টিমোর থেকে ডালাস পর্যন্ত সস্তা রাউন্ড ট্রিপ ভাড়া দেখান,O O O B-toloc.city_name O O B-round_trip I-round_trip O O,cheapest baltimore
 show me all flights from new york to milwaukee on northwest airlines departing at 7:20 am ,নিউইয়র্ক থেকে মিল্লাউকি পর্যন্ত সব ফ্লাইট দেখান উত্তর পশ্চিম এয়ারলাইন্সে সকাল 7:20 মিনিটে,O O B-toloc.city_name O O O O O O I-airline_name O B-depart_time.time O,new york northwest am
 flights from new york to miami ,নিউ ইয়র্ক থেকে মিয়ামি ফ্লাইট,B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,
 please find a flight on delta from philadelphia to san francisco and give me the flight numbers ,ফিলাডেলফিয়া থেকে সান ফ্রান্সিস্কো থেকে ডেল্টা ফ্লাইট এবং আমাকে ফ্লাইট নম্বর দিন,B-fromloc.city_name O O I-toloc.city_name O B-airline_name O O O O O O,san
 i need a flight from dallas to san francisco ,আমি ডালাস থেকে সান ফ্রান্সিস্কো একটি ফ্লাইট প্রয়োজন,O B-fromloc.city_name O O I-toloc.city_name O O O,san
 fares and flights from pittsburgh to philadelphia ,পিটসবার্গ থেকে ফিলাডেলফিয়া থেকে ভাড়া এবং ফ্লাইট,B-fromloc.city_name O B-toloc.city_name O O O O,
 show me the airlines with first class flights ,আমাকে প্রথম বর্গ ফ্লাইট সঙ্গে বিমান সংস্থা দেখান,O O I-class_type O O O O O,first
 what are the flights from st. louis to burbank sunday evening ,সেন্ট থেকে ফ্লাইট কি। রবিবার সন্ধ্যায় বুরব্যাংকের লুইস,B-fromloc.city_name O O O B-depart_date.day_name B-depart_time.period_of_day O O,louis burbank
 i'd like to arrange a flight from pittsburgh to atlanta ,আমি পিটসবার্গ থেকে আটলান্টায় একটি ফ্লাইট ব্যবস্থা করতে চাই,O B-fromloc.city_name O O O O O O O,atlanta
 show flights from baltimore to san francisco between 6 pm and 8 pm on friday ,শুক্রবার সকাল 6 টা থেকে সন্ধ্যা 8 টা পর্যন্ত বার্টিমোর থেকে সান ফ্রান্সিস্কো পর্যন্ত ফ্লাইট দেখান,B-depart_date.day_name O B-depart_time.start_time O O O B-depart_time.end_time O O O O O I-toloc.city_name O O O,baltimore san pm pm
 how far is it from orlando airport to orlando ,অরল্যান্ডো এয়ারপোর্ট থেকে অরল্যান্ডো পর্যন্ত কত দূর,B-toloc.city_name I-fromloc.airport_name O O O O O,
 i would like a list of round trip flights between indianapolis and orlando florida for the twenty seventh and the twenty eighth of december ,আমি বিশ সপ্তম এবং আঠারো অষ্টম দিনের জন্য ইন্ডিয়ানাপলিস এবং অরল্যান্ডো ফ্লোরিডার মধ্যে বৃত্তাকার ফ্লাইটের একটি তালিকা চাই,O B-depart_date.day_number I-depart_date.day_number O O I-depart_date.day_number O O B-fromloc.city_name O B-toloc.city_name O O B-round_trip O O O O,trip florida december
 which airline has the most arrivals in atlanta ,আটলান্টা মধ্যে সবচেয়ে আগমনের যা বিমানটি আছে,B-toloc.city_name O B-mod O O O O,
 what airlines fly from new york to milwaukee to los angeles ,বিমান সংস্থাগুলি নিউ ইয়র্ক থেকে মিলওয়াউকি থেকে লস এঞ্জেলস পর্যন্ত উড়বে,O O B-fromloc.city_name I-fromloc.city_name O B-stoploc.city_name O O O O O,los angeles
 pittsburgh to denver ,পিটারসবার থেকে ডেনভার,O O B-toloc.city_name,pittsburgh
 which airlines serve atlanta ,কোন এয়ারলাইন্স atlanta পরিবেশন করা,O O B-city_name O O,
 show me information on ground transportation for dallas ,ডালাস জন্য স্থল পরিবহন সম্পর্কে তথ্য প্রদর্শন,B-city_name O O O O O O,
 what is fare code h ,ভাড়া কোড এইচ কি,O O B-fare_basis_code O,
 show me all flights from boston to dallas fort worth both direct and connecting that arrive before noon ,বোস্টন থেকে ডালাস ফোর্ট উভয় সরাসরি এবং দুপুরের আগে যে সংযোগ সংযোগ মূল্যবোধ থেকে আমাকে সব ফ্লাইট দেখান,B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-arrive_time.time B-arrive_time.time_relative O O O O O O O O O,worth
 i need a flight from charlotte to newark leaving today evening ,আমি আজ সন্ধ্যায় leaving Newark Charlotte থেকে একটি ফ্লাইট প্রয়োজন,O B-depart_date.today_relative B-depart_time.period_of_day O B-toloc.city_name B-fromloc.city_name O O O O,
 what are the times that you have planes leaving from san francisco going to pittsburgh on july seventh ,আপনি সান ফ্রান্সিস্কো থেকে জুলাই সপ্তম পিটসবার্গ যাচ্ছি যে সময় আছে কি বার,O O I-fromloc.city_name O B-depart_date.month_name B-depart_date.day_number B-toloc.city_name O O O O O B-flight_time,san
 flights from newark to cleveland ,Newark থেকে Cleveland থেকে ফ্লাইট,B-fromloc.city_name O B-toloc.city_name O O,
 what flights go from boston to pittsburgh after 6 o'clock next tuesday ,কি ফ্লাইট পরের মঙ্গলবার 6 টা পরে বোস্টন থেকে পিটসবার্গ যেতে,O O B-depart_date.date_relative B-depart_date.day_name B-depart_time.time O O B-fromloc.city_name O B-toloc.city_name O,after o'clock
 how much does the limousine service cost within pittsburgh ,পিটসবার্গ মধ্যে লিমোজিন সেবা খরচ কত,B-city_name O O O O O,limousine
 does us air have any flights out of atlanta to denver ,আমাদের বাতাসে আটলান্টা থেকে কোন ফ্লাইট আছে denver,O O B-fromloc.city_name O O O O B-toloc.city_name,us air
 what is booking class c ,ক্লাস বুকিং কি?,O O O,c
 i'd like to know the shortest trip between boston and san francisco ,আমি বোস্টন এবং সান ফ্রান্সিস্কো মধ্যে সংক্ষিপ্ততম ট্রিপ জানতে চাই,O B-fromloc.city_name O O I-toloc.city_name O O O O O,shortest san
 i would like to see information for flights from san francisco leaving after 12 pm to pittsburgh on monday ,আমি সান ফ্রান্সিস্কো থেকে সোমবার সন্ধ্যায় পিটসবার্গ থেকে 12 টা পর্যন্ত ফ্লাইটের জন্য তথ্য দেখতে চাই,O O I-fromloc.city_name O B-depart_date.day_name O B-toloc.city_name O B-depart_time.time O O O O O O O,san after pm
 what is the least expensive flight from denver to atlanta ,ড্যানভার থেকে Atlanta যাও কমপক্ষে ব্যয়বহুল ফ্লাইট কি,B-fromloc.city_name O B-toloc.city_name O O I-cost_relative O O,least
 i need to know information for flights leaving dallas on tuesday evening and returning to atlanta ,আমি মঙ্গলবার সন্ধ্যায় ডালাস ছেড়ে এটলান্টায় ফিরে যাওয়ার ফ্লাইটগুলির জন্য তথ্য জানতে হবে,O B-depart_date.day_name B-depart_time.period_of_day B-fromloc.city_name O O O O O O O O O,atlanta
 what flight goes from denver to baltimore first class on united airlines arriving on may seventh ,কোন ফ্লাইট ডানেভার থেকে ব্লেটিমোরের প্রথম শ্রেণিতে চলে আসে ঐক্যবদ্ধ এয়ারলাইন্সে পৌঁছেছে সপ্তম,O O B-fromloc.city_name O O O O O O B-airline_name I-airline_name O B-arrive_date.day_number,baltimore first class may
 could you please tell me the airlines that fly from toronto to san diego ,আপনি টরন্টো থেকে সান ডিয়েগো থেকে উড়ে যে বিমান সংস্থা আমাকে দয়া করে বলতে পারেন,O B-fromloc.city_name O O I-toloc.city_name O O O O O O O O O O,san
 what flights do you have from burbank to tacoma washington ,আপনি কি burbank থেকে tacoma ওয়াশিংটন থেকে ফ্লাইট আছে,O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O O O,
 what is the ground transportation from philadelphia airport to the city proper ,ফিলাডেলফিয়া এয়ারপোর্ট থেকে শহরের যথাযথ স্থল পরিবহন কি?,B-fromloc.airport_name I-fromloc.airport_name O O O O O O,
 which airlines have first class flights today ,যা বিমান সংস্থা আজ প্রথম শ্রেণীর ফ্লাইট আছে,O O O B-depart_date.today_relative O I-class_type O O,first
 find the latest flight from san francisco to atlanta that serves a meal ,সান ফ্রান্সিস্কো থেকে আটলান্টা থেকে খাবার সরবরাহকারী সর্বশেষ ফ্লাইটটি খুঁজুন,O I-fromloc.city_name O B-toloc.city_name O O O O O O,latest san meal
 i would like to make a reservation for a flight to denver from philadelphia on this coming sunday ,আমি এই আসন্ন রবিবারে ফিলাডেলফিয়া থেকে ডেনভারে ফ্লাইটের জন্য একটি সংরক্ষণ করতে চাই,O B-depart_date.date_relative O O B-fromloc.city_name O B-toloc.city_name O O O O O O,sunday
 give me a list of airports in baltimore ,আমাকে বল্টিমোর এয়ারপোর্টের একটি তালিকা দিন,O O O O O O,baltimore
 show me flights from boston to denver on wednesday ,বুস্টন থেকে বুধবার বুধবার ফ্লাইট দেখান,O O B-depart_date.day_name O O O,boston denver
 show me the flights from boston to baltimore ,বস্টন থেকে বেল্টিমোর ফ্লাইটগুলি দেখান,B-fromloc.city_name O O O O,baltimore
 what does fare code q mean ,ভাড়া কোড q মানে কি,O O B-fare_basis_code O O,
 please give me the flights from san francisco to washington dc ,সান ফ্রান্সিস্কো থেকে ওয়াশিংটন ডিসি ফ্লাইট আমাকে দয়া করে,O I-fromloc.city_name O B-toloc.city_name B-toloc.state_code O O O O,san
 i need information from denver to pittsburgh ,আমি ডিনভার থেকে পিটসবার্গ তথ্য প্রয়োজন,O B-fromloc.city_name O B-toloc.city_name O O,
 from seattle to salt lake city ,সিয়াটেল থেকে লবণ লেক শহর,B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,
 what is the earliest flight from boston to bwi that serves a snack ,বোস্টন থেকে বন্যার প্রথমতম ফ্লাইট যা একটি স্ন্যাক সরবরাহ করে,B-fromloc.city_name O O O O O O B-meal_description O O,earliest bwi
 what types of aircraft does delta fly ,বিমান কি ধরনের ডেল্টা উড়ে না,O O O B-airline_name O O,
 what is the cost of a round trip flight from pittsburgh to atlanta beginning on april twenty fifth and returning on may sixth ,পিটসবার্গ থেকে আটলান্টা পর্যন্ত এক রাউন্ড ট্রিপ ফ্লাইটের খরচ কি পঞ্চম সেপ্টেম্বর থেকে শুরু হতে পারে এবং সেপ্টেম্বরের দিকে ফিরে যেতে পারে,B-fromloc.city_name O B-toloc.city_name O O B-round_trip I-round_trip O O O I-depart_date.day_number O O O O B-return_date.month_name O O O O O O,april twenty sixth
 give me the flights leaving denver august ninth coming back to boston ,আমাকে ডোভারের আগাম নব্বই বস্টনে ফিরে আসার ফ্লাইট দিন,O O O O O O O O O,denver august ninth boston
 list all the flights that fly into general mitchell international ,সাধারণ মিচেল আন্তর্জাতিক মধ্যে উড়ে যে সমস্ত ফ্লাইট তালিকা,B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name O O O O O O,
 what flights fly from denver to san francisco on monday tuesday wednesday thursday and friday ,সোমবার মঙ্গলবার বুধবার বৃহস্পতিবার এবং শুক্রবার সান ফ্রান্সিস্কো থেকে ডেনভার থেকে ফ্লাইট কি ফ্লাইট,B-depart_date.day_name B-depart_date.day_name B-depart_date.day_name B-depart_date.day_name O B-depart_date.day_name O I-toloc.city_name O B-fromloc.city_name O O O O,san
 list all flights from indianapolis to seattle ,ইন্ডিয়ানাপলিস থেকে সিয়াটেল থেকে সব ফ্লাইট তালিকা,B-fromloc.city_name O B-toloc.city_name O O O O,
 in flight meal oakland to philadelphia saturday ,ফ্লাইটেলফিয়া ফ্লাইট খাবার ওকল্যান্ড শনিবার,O O O B-fromloc.city_name B-depart_date.day_name,meal philadelphia
 show me the flights on twa from atlanta in the morning ,আমাকে সকালের দিকে আটলান্টা থেকে ফ্লাইট দেখান,O B-depart_time.period_of_day O B-fromloc.city_name O O O,twa
 i want to find the first flight from baltimore to boston that serves a meal ,আমি বার্টিমোর থেকে বোস্টন থেকে খাবারের জন্য প্রথম ফ্লাইটটি খুঁজতে চাই,O O O B-toloc.city_name O O O O O O O,first baltimore meal
 of all airlines which airline has the most arrivals in atlanta ,এয়ারলাইন্সের এয়ারলাইন্সের সর্বাধিক আগমনের সমস্ত বিমানবন্দর রয়েছে,O O O O O O O,most atlanta
 display all flights from baltimore to boston on july twenty ninth ,জুলাই বিশ নবম বার্টিমোর থেকে বোস্টন পর্যন্ত সমস্ত ফ্লাইট প্রদর্শন করুন,B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-toloc.city_name O O O O O,baltimore
 i want to travel from atlanta to baltimore early in the morning first flight ,আমি প্রথম সকালে প্রথম ফ্লাইটের শুরুতে আটলান্টা থেকে বেল্টিমোর যেতে চাই,O O O O O O B-fromloc.city_name O O O O,baltimore early morning first
 i now need a flight from san jose to houston leaving on sunday the fourth ,আমি এখন সান জোসে থেকে চতুর্থ রবিবার ছেড়ে হাউস্টন একটি ফ্লাইট প্রয়োজন,O O O I-fromloc.city_name O B-depart_date.day_number B-depart_date.day_name O B-toloc.city_name O O O,san
 what are the flights available after 6 pm between san francisco and boston ,সান ফ্রান্সিস্কো এবং বোস্টনের মধ্যে 6 টা পরে ফ্লাইটগুলি কীসের জন্য উপলব্ধ,O I-fromloc.city_name O B-toloc.city_name O B-depart_time.time O O O O O O,after pm san
 what flights depart baltimore on friday and arrive in san francisco by 8 pm ,শুক্রবার বেল্টিমোর কি ফ্লাইট ছাড়ুন এবং সান ফ্রান্সিস্কো পৌঁছে 8 অপরাহ্ন,B-depart_date.day_name O O O O O O I-toloc.city_name O B-arrive_time.time O,baltimore san by pm
 show me flights from boston to san francisco ,আমাকে বোস্টন থেকে সান ফ্রান্সিস্কো পর্যন্ত ফ্লাইট দেখান,O B-fromloc.city_name O O I-toloc.city_name O O O,san
 list the delta airlines flights from boston to philadelphia ,বস্টন থেকে ফিলাডেলফিয়া পর্যন্ত ডেল্টা বিমান সংস্থা ফ্লাইটগুলি তালিকাভুক্ত করুন,B-fromloc.city_name O B-toloc.city_name O B-airline_name O O O O O,airlines
 show me the fares from dallas to san francisco ,আমাকে ডালাস থেকে সান ফ্রান্সিস্কো পর্যন্ত ভাড়া দেখান,O B-fromloc.city_name O O I-toloc.city_name O O O,san
 what nonstop flights between boston and washington arrive after 4 o'clock pm ,বোস্টন এবং ওয়াশিংটনের মাঝামাঝি কোনও ফ্লাইট 4 টার পর পৌছবে,B-fromloc.city_name O O O O O B-arrive_time.time O B-arrive_time.time_relative O,nonstop washington o'clock pm
 what is the distance from los angeles international airport to los angeles ,লস এঞ্জেলস থেকে লস এঞ্জেলস আন্তর্জাতিক বিমানবন্দর থেকে দূরত্ব কি,O O O O O I-fromloc.airport_name I-fromloc.airport_name O O O,los angeles los angeles
 ground transportation in san jose ,সান জোসে স্থল পরিবহন,O I-city_name O O,san
 please tell me how many nonstop flights there are from boston to atlanta ,বোস্টন থেকে আটলান্টা পর্যন্ত কতগুলি nonstop ফ্লাইট আছে দয়া করে আমাকে বলুন,B-fromloc.city_name O B-toloc.city_name O O B-flight_stop O O O O O O,
 on the earliest flight from san francisco to atlanta on delta is a meal being served ,সান ফ্রান্সিস্কো থেকে ডেল্টা পর্যন্ত আটলান্টা থেকে প্রাপ্ত প্রথমতম ফ্লাইটে খাবার দেওয়া হচ্ছে,O I-fromloc.city_name O B-airline_name O B-toloc.city_name O O O O O O O,earliest san meal
 where does canadian airlines international fly ,কানাডিয়ান এয়ারলাইনস আন্তর্জাতিক উড়ে কোথায় আছে,B-airline_name I-airline_name I-airline_name O O O,
 what flights from denver to pittsburgh arrive before 8 in the morning ,ডিনভার থেকে পিটসবার্গে কি ফ্লাইট সকাল 8 টা আগে পৌঁছাবে,B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.period_of_day B-arrive_time.time O B-arrive_time.time_relative O,
 find me the earliest flight from boston to atlanta ,আমাকে বোস্টন থেকে আটলান্টায় প্রথমতম ফ্লাইট খুজে বের করুন,O B-fromloc.city_name O O O O O O O,earliest atlanta
 list nonstop flights from houston to dallas which arrive before midnight ,হাউস্টন থেকে ডালাস পর্যন্ত মধ্যরাত্রি আগে পৌঁছে nonstop ফ্লাইট তালিকা,B-fromloc.city_name O B-toloc.city_name O B-arrive_time.period_of_day B-arrive_time.time_relative O B-flight_stop O O,
 show me the flights from boston to san francisco that stop in atlanta ,আমাকে বোস্টন থেকে সান ফ্রান্সিস্কোতে আটলান্টাগুলিতে ফ্লাইটগুলি দেখান,O B-fromloc.city_name O O O O O O,san francisco atlanta
 show me flights to san francisco from philadelphia stopping in dallas ,ডালাসে বন্ধ ফিলাডেলফিয়া থেকে সান ফ্রান্সিস্কোতে ফ্লাইট দেখান,B-stoploc.city_name O B-fromloc.city_name O O O O O,san francisco
 what city is the airport mco in ,কোন শহর এয়ারপোর্ট মস্কো হয়,O O O O O,mco
 how much does it cost to rent a car in tacoma ,এটা টাকোমা একটি গাড়ী ভাড়া কত খরচ হবে,O B-city_name O B-transport_type O O O O,
 show me flights from baltimore to dallas ,আমাকে বেল্টিমোর থেকে ডালাস ফ্লাইট দেখান,O O O B-toloc.city_name O O,baltimore
 show me a list of ground transportation at denver ,আমাকে denver এ স্থল পরিবহন একটি তালিকা প্রদর্শন,O B-city_name O O O O O O,
 i'd like a flight from columbus to phoenix stopping in cincinnati and serving dinner what's available ,আমি কলম্বাস থেকে ফিনিক্স থেকে সীনসনতিতে আটকাতে এবং ডিনার সরবরাহকারী যা উপলব্ধ তা ফ্লাইট করতে চাই,O B-fromloc.city_name O B-toloc.city_name O O O O B-meal_description O O O O O O O,cincinnati
 also show me flights from san francisco to pittsburgh on tuesday ,এছাড়াও মঙ্গলবার সান ফ্রান্সিস্কো থেকে পিটসবার্গে আমাকে ফ্লাইটগুলি দেখান,O B-depart_date.day_name O I-fromloc.city_name O B-toloc.city_name O O O,san
 show flights from dallas to oakland ,ডালাস থেকে ওকল্যান্ড ফ্লাইট দেখান,B-fromloc.city_name O B-toloc.city_name O O,
 give me the cheapest flight from charlotte to long beach ,আমাকে Charlotte থেকে দীর্ঘ সৈকত থেকে প্রসঙ্গতম ফ্লাইট দিতে,O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O,cheapest
 show me all flights from san francisco to pittsburgh ,সান ফ্রান্সিস্কো থেকে পিটসবার্গ পর্যন্ত সব ফ্লাইট দেখান,O I-fromloc.city_name O B-toloc.city_name O O O O,san
 find me a flight on united from boston to san francisco with a stopover in denver ,আমাকে ডোভারের স্টপভারের সাথে বোস্টন থেকে সান ফ্রান্সিস্কোতে যুক্ত করার ফ্লাইটটি খুঁজুন,O O O O B-fromloc.city_name O O O O O O O,united san francisco denver
 show me the last flight from love field ,আমাকে প্রেমের ক্ষেত্র থেকে শেষ ফ্লাইট দেখাও,O B-fromloc.airport_name I-fromloc.airport_name O O O O,last
 what flights go from newark to boston after 5 pm ,নিউকার্ক থেকে বোস্টন থেকে 5 টা পর্যন্ত কি ফ্লাইট চলে যায়,B-fromloc.city_name O B-toloc.city_name O B-depart_time.time O O O O O O,after pm
 what are all the flights from boston to dallas ,বোস্টন থেকে ডালাস সব ফ্লাইট কি কি,B-fromloc.city_name O B-toloc.city_name O O O O,
 what is the earliest flight departing san francisco and arriving in boston on november ninth ,সান ফ্রান্সিস্কো থেকে প্রারম্ভিক ফ্লাইটটি এবং নভেম্বর নবম তারিখে বোস্টনের আগমনের দিকটি কী?,O I-fromloc.city_name O O O O B-arrive_date.month_name B-arrive_date.day_number O B-toloc.city_name O O O,earliest san
 what is the earliest flight flying from pittsburgh to atlanta on july fifth ,পিটারসবার থেকে জুলাই পঞ্চম তারিখে আটলান্টায় উড়ন্ত প্রথমতম ফ্লাইট কী?,O O B-depart_date.month_name B-depart_date.day_number O O O O O O,earliest pittsburgh atlanta
 please list available flights for next saturday from philadelphia to dallas ,ফিলাডেলফিয়া থেকে ডালাসের পরের শনিবারের জন্য উপলব্ধ ফ্লাইটগুলি তালিকাভুক্ত করুন,B-fromloc.city_name O B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name O O O O O,
 what flights leave pittsburgh and arrive in los angeles after 5 pm on thursday ,কোন ফ্লাইট পিটসবার্গ ছেড়ে এবং বৃহস্পতিবার বিকাল 5 টা পরে লস এঞ্জেলসে পৌঁছে,O O B-fromloc.city_name O O B-arrive_date.day_name O B-arrive_time.time O O O O O,los angeles after pm
 what is the transportation time from the airport to boston ,বিমানবন্দর থেকে বোস্টন পরিবহন সময় কি,O O B-toloc.city_name O B-time O,
 which airline has the smallest plane leaving pittsburgh and arriving in baltimore on july fourth ,কোন বিমানটি পিটসবার্গ ছেড়ে সর্বনিম্ন বিমানটি এবং জুলাই চতুর্থ দিকে বার্টিমোরে পৌঁছেছে,O O B-fromloc.city_name O O O O B-arrive_date.month_name B-arrive_date.day_number O O O,smallest baltimore
 what are the nonstop flights on america west or southwest air from kansas city to burbank on saturday may twenty two ,কানাডার শহর থেকে পশ্চিমে বা দক্ষিণ-পশ্চিম বাতাসে শনিবার বুরব্যাংকে অষ্টম ফ্লাইটগুলি কি বিশিষ্ট হতে পারে?,O I-fromloc.city_name O I-airline_name B-or O O B-arrive_date.day_name O O O O O O O,nonstop america southwest kansas burbank may twenty two
 what are the classes of service for american airlines ,আমেরিকান এয়ারলাইনস জন্য সেবা ক্লাস কি,B-airline_name I-airline_name O O O O,
 i would like to find out what flights there are on friday june eleventh from st. petersburg to milwaukee and then from milwaukee to tacoma thank you ,আমি জানতে চাইলাম শুক্রবার জুন থেকে 11 ই সেপ্টেম্বর কোন ফ্লাইট আছে। পেটারবার্গ থেকে মিলওয়াকি এবং তারপর মিলওয়াকি থেকে টাকোমা পর্যন্ত আপনাকে ধন্যবাদ,O O O B-depart_date.day_name B-depart_date.month_name O O O O O O O O O B-fromloc.city_name O O O O B-toloc.city_name O O O,eleventh st. petersburg
